Category,Prompt,Generated Text,i,MAX_LEN
Indian defence,"Indian defence minister Manohar Parrikar today said his government was committed to the welfare of soldiers and officers, who had laid down their lives for the nation.
""It is not just a job, but a commitment and a service. I feel it is a sacred responsibility,"" he said, replying to questions from the media at the Air Force Station in Hindan. The defence ministry chief, accompanied by Defence Secretary G Mohan Kumar and IAF chief Arup Raha, was here today to review the air station, where the IAC-17 squadron, based at Hindistan, is stationed. Parakker also flew a sortie in the aircraft. A number of aircraft, including fighter jets, took part in a ""welcome to Hindustan"" show and fly-past, which included an IL-76.",135,196
Indian defence,"Indian defence minister Manohar Parrikar was in Islamabad today for talks to discuss the situation after India’s ‘surgical strike’ across the LoC and the recent ceasefire agreement reached between the two countries.
According to the reports, the talks were held in ""a cordial atmosphere” at the Ministry of Foreign Affairs in New Delhi. The meeting was attended by senior Pakistani officials, including Defence Minister Khwaja Muhammad Asif, Foreign Minister Sushma Swaraj, NSA Ajit Doval, army chief General Raheel Sharif.",136,189
Indian defence,"Indian defence and technology major Bharat Electronics has received the order of Rs 1,300 crore worth of contract from the Defence Ministry of the Government of India. The contract has been placed by the Army under the category of 'Army Electronics' for procurement of a large number of items.
The company's shares gained as much as 2% and were trading at Rs. 4,100 apiece on the BSE in afternoon trade on Friday. Bharat Electronic is currently trading 11.9% higher than its previous close.",137,193
Indian defence,"Indian defence minister Nirmala Sitharaman on Friday met the family of an Army jawan who died of a snake bite and assured them that the incident was not linked to any terror attack.
Sithraman met family members of the deceased and said that her government was taking measures to improve the quality of life of soldiers. She told the bereaved family that they were “in her thoughts”.
A soldier identified by his family as Naik Jasbir Singh, 27, was found collapsed at the Indian Army’s military station in the border town of Poonch in Jammu region. He was taken to a military hospital in Srinagar where he died. Singh had joined the army in 2004. The Indian army is investigating the circumstances in which Singh died after suffering a suspected snakebite. It is not clear if Singh was bitten by a venomous viper.",138,184
Indian defence,"Indian defence minister Rajnath Singh on Saturday said the government is “not in a hurry” to buy military hardware to boost India’s armed forces.
In an interview to The Times of India, he said it was the responsibility of the armed services and defence ministry to decide what equipment India needs. ",139,186
Indian defence,"Indian defence personnel stand guard during a flag hoisting ceremony for the 68th Republic Day at the Indian Naval Academy, at Goa's Miramar beach on January",140,198
Indian defence,"Indian defence minister Manohar Parrikar, who has been in charge of all the important decisions taken by the Modi cabinet so far, will be in Moscow on Wednesday for the BRICS foreign ministers meeting.
The meeting will also be attended by foreign secretaries of other BRIC nations — Brazil, Russia, China and South Africa. Parikker is also likely to have a bilateral meeting on the sidelines of the meeting with his Chinese counterpart Wang Yi to discuss the recent Doklam crisis. India has raised its concerns to China over the ongoing stand-off and asked for an early resolution. It has also conveyed through diplomatic channels that it will not be ""intimidated"" by China's growing muscle-flexing.",141,199
Indian defence,"Indian defence minister AK Antony is currently visiting China where he will hold talks on a number of issues, including the disputed territory of Arunachal Pradesh which China claims is part of its territory, reports said.
""It will not be a 'one-way' affair, there will be some give and take from both sides,"" China's Defence Ministry said, adding the visit would be an important step for the two countries to resolve the border issue. ""There is no problem with Anto'y'a visit. We believe it will contribute to the development of China-India relationship,"" said the ministry' s spokesperson Colonel Yang Yujun, as reported by the BBC. Anty, however, will only be visiting the Chinese city of Wuhan and will have no official meeting with Chinese President Hu Jintao, according to The Telegraph. Chinese Foreign Ministry official Fu Ying said that",142,180
Indian defence,"Indian defence minister Nirmala Sitharaman said on Tuesday that the government had taken the decision on ""humanitarian grounds"" to lift the ban on the export of 26 kinds of military equipment.
""The government has taken this decision in light of humanitarian considerations. We want to see that our forces are equipped in a better way than others and this step is for this purpose,"" she said at a press conference here in response to a question over the lifting of a two-and-a-half year-long ban.",143,185
Indian defence,"Indian defence personnel stand guard next to the wreckage of a MiG 21 aircraft at the Hindan airbase in Uttar Pradesh on Tuesday. At least four pilots of the aircraft have been killed. Photograph:( Reuters )
At least 16 people were killed when a military helicopter crashed in the outskirts of New Delhi on Monday and caught fire, the Indian air force said.
The Indian military said the Mi-17 helicopter, which was being operated in a training exercise, crashed at Hindon air base, a facility for air defence located around 15 kms from New. Delhi. The Hindustan Aeronautics Limited (HAL) had earlier said there were 14 pilots on board. It said two pilots were rescued, and that efforts were underway to find the bodies of two others and the helicopter. An official with the air traffic control said ""there could be more than 20 dead"".
Indian army chief General MM Naravane said in New York that the",144,200
Indian defence,"Indian defence minister Rajnath Singh has said that China’s growing aggression along the Line of Actual Control with India was a matter of major concern, and that the situation was more complex than it appeared, reported The Hindu.
Speaking at an event organised by the Centre for Air Power Studies (CAPS), Mr Singh was critical of China, stating that it was trying to “encroach on us” and was engaged in ‘military aggression’.
Mr Singh said,.”
He added that India’ has been ""very clear and transparent"" in its position on the LAC, but that 'China does not seem to understand it'.
The LACC is a disputed 4,000-kilometer stretch of unmarked, undefined, demarcated, undemarc.",145,185
Indian defence,"Indian defence minister Manohar Parrikar, who is on a three-day visit to the United States, met with US Defence Secretary Ash Carter on Saturday.
""I met Manoah (Parriker) today in Washington DC & discussed regional security, military 2 military ties (& cooperation on) #nuclear security,"" tweeted Carter. ""He also visited @USArmy War College.""
The defence secretary also thanked Parikkar for the visit.",146,188
Indian defence,"Indian defence ministry has issued a new notification for recruitment of various vacancies for the posts of Technical & non-Technical in various trades in Indian Air Force and Indian Navy.
The online application process for filling up these vacancies shall start on 01-04-2017 and it will end on the last date i.e. on or before 31-05-17. The candidates who are willing to apply for these posts are advised to keep ready the scanned image of photograph and signature in advance. These scanned images are required to fill the application online. Candidates should read the official notification carefully to know more about the vacancy. They should not forget to bring the print out of the online applied form on all the stages of recruitment process. More details about these vacancy is listed below.",147,199
Indian defence,"Indian defence ministry on Thursday released the first batch of 10 MiG-29 jets for frontline fighter aircraft fleet.
The first lot of the MiGs has been sent from Russia as per the schedule and will start joining Indian Air Force from Friday, defence sources said. ""Ten Russian Mi- 29s have arrived in India for the Indian air force and they will now be flown here,"" they said, adding the second lot will arrive in a few days. The 40 fighter MiGS will be delivered from 2010 to 2020.",148,185
Indian defence,"Indian defence minister Nirmal Sitharaman on Thursday (September 17) said that the country is ready for talks with China to resolve the ‘standoff’ along the Line of Actual Control.
“We are ready to talk, we are not ready, let’s talk. There will be no war,” Sitaraman told India Today TV. She further asserted that “we will not tolerate any aggression or any act which is against the sovereignty and dignity of our country”.
On September 15, the Indian Army and Chinese troops were locked in a stand-off at the Doklam plateau after New Delhi objected to Beijing’ development of a road in the area, which it claims is disputed territory. The 53-day-long impasse ended on September.",149,198
Indian defence,"Indian defence forces have a unique way in the world for their military equipment to be tested: they use live ammunition against each other. But that's not just some crazy war game. It'll help you to see who is making the best guns and tanks and what is the most effective military strategy.
India and Pakistan, the two nuclear superpowers, recently had a test of their new missile defence systems. This was followed by a military parade in India, where they demonstrated their latest equipment, including an anti-tank missile that was fired directly at other tanks. And they didn't even stop for a moment when the first two missiles hit their target. The third one, however, did hit the target — it just wasn' t the one they had intended for. In fact, it was a tank that wasn’t part of the exercise at all. India Today explains:
A live missile fired against a dummy tank at India' s military",150,191
Indian defence,"Indian defence minister AK Antony said that India is not concerned about Pakistan's nuclear capability and that the two nations are capable of handling their differences through bilateral and diplomatic channels.
He added that nuclear deterrence does not necessarily lead to war, but can also bring peace if handled properly. His remarks were made during the release of the book 'The Nuclear Debate Between India and Pakistan: Lessons of War and Peace', by US defence secretary Robert Gates. Gates' visit to India has been the highlight of his Asian trip as he has met with Indian and Pakistani leaders. The nuclear issue between the neighbours came up as a subject when Gates met Prime Minister Manmohan Singh and also when Anthyy met Singh.",151,197
Indian defence,"Indian defence forces are the primary and most powerful military service branches of the country. The country is well-equipped technologically with the latest weaponry.
The armed forces of any country include a number of arms, such as infantry, cavalry, artillery, and aviation. India’s military services can also be divided into three categories: army, navy, air-force, coast guards, border security, etc. Each of these branches has different roles to play in the military structure of India. It is a fact that all these armed services are important for the safety of our country, but there are many other reasons why you should opt for a career in defence. These are enlisted below. (Read: Top 10 Best Indian Defence Colleges)
A Career In Defence Brings Prestige And Respect
India is still one of those countries which are looked upon by other nations as a developing one. This is also a reason why the majority of people still believe that Indians are not capable of becoming officers. In",152,200
Indian defence,"Indian defence forces have always been a strong point for the nation. We are all proud of them and their bravery. But, what most of us don’t know is that there are a few people from the army who are also great at other things as well.
Here is the proof that army personnel are great artists as they have painted a beautiful mural on a wall in Delhi. This mural is a tribute to the soldiers of the country and also to those who were killed in the Pulwama attack. The artist is none other than the captain of India women’s cricket team, Harmanpreet Kaur. Harmy is one of those people who can handle anything and do it perfectly well too. She has been doing it all the years and has never disappointed. And now she has surprised people with her latest painting. Check out the post here-
She is not only a cricket player but also a great artist who paints the most beautiful pictures of",153,191
Indian defence,"Indian defence minister A K Antony, left, and Indian Air Force chief Air Chief Marshal N C Suri attend the inaugural function of the 50th Indian International Air Show in Bangalore, India, Thursday, March 8, 2012. (AP Photo/B.G. Srinivasa Murthy)
BENGALURU, Indi — India’s defence ministry says it will ask its air force to procure a fighter jet in the next three months for $5.5 billion – more than double the amount that had been planned in last year’a budget.
India has been searching for a replacement for its aged fleet of Russian MiG fighters, but it is the most expensive fighter deal in its history. The ministry said Wednesday the purchase would include 126 combat aircraft along with spares and support systems.",154,188
Indian defence,"Indian defence minister Rajnath Singh on Saturday said Pakistan needs to take “serious action” against those who are involved in terror attacks in that country.
The comments came a day after India blamed Pakistan for the Uri terror attack which killed over 18 soldiers of the Indian Army. Pakistan has denied any involvement in the attacks.",155,189
Indian defence,"Indian defence analyst and retired Lt. Gen. B.S. Dhillon on Friday said that China is likely to attack India if it does not take adequate military measures to safeguard the country’s territory.
Talking to mediapersons, he said, “The Chinese have a long-term vision. If China doesn’t get what it has been seeking from the Indian Ocean to the Pacific Ocean and to Afghanistan, it may attack. The Chinese are capable of doing that.”",156,180
Indian defence,"Indian defence minister Rajnath Singh will lead a delegation to visit Pakistan on January 31 to review bilateral defence cooperation and to hold talks with his Pakistani counterpart.
According to an official spokesperson, Singh is likely to be accompanied by a high-level delegation comprising defence secretary and chief of defence staff of the armed forces. The last visit of a defence delegation from India to Pakistan was made by the then defence ministers of India and Pakistan in April last year. ""The visit is part of ongoing dialogue mechanism between the two countries,"" the statement said.",157,191
Indian defence,"Indian defence minister Manohar Parrikar on Friday said India will continue to be a strong supporter for a peaceful South China Sea.
Parrik.”
China claims most of the South Chinese Sea, while Vietnam, Malaysia, the Philippines, Brunei and Taiwan – all claim parts of it. The waters have been a flashpoint between China and the region.",158,190
Indian defence,"Indian defence minister Rajnath Singh, on Monday, said that the country is working on a strategy to tackle the Chinese incursions on Ladakh’s Line of Actual Control (LAC).
According to the minister, he is in touch with the state chief ministers and the chief of army staff over the matter.
“I am personally in contact with state Chief Ministers and Chief of Army Staff over this issue. The situation is under control. It will be tackled very soon,” Singh told the media. He was in the city to participate in various events on the occasion of Raksha Bandhan.",159,188
Indian defence,"Indian defence minister Rajnath Singh has announced that 10,000 new troops will now be inducted to the Indian Army in the next five years.
He also said a new battalion, the 15th Light Infantry Battalion (Liberation) will be established in Nagaland. This is a special unit created to guard the border with Myanmar, and is the first new unit raised by India in over 30 years.The announcement was made at the passing out parade of 110 officers from the Army’s 16th Infantry Division at Manipur’ ‘Tombiswati’ in Manipuri. It is not clear if this new batch will go to Nagalam and how it will affect Manali, which has the highest number of Indian soldiers in any single location outside the Line of Control.",160,188
Indian defence,"Indian defence minister Rajnath Singh on Tuesday said that Pakistan has “not done any action” on the issue of terrorism since the 2016 Pathankot attack that India blamed on Pakistan.
Rajnanth Singh said, ""Pakistan has not acted on terrorism as per the UN resolution 1269. It has been more than two years but it has done nothing.""
The minister was addressing media at a press conference in New Delhi..",161,199
Indian defence,"Indian defence personnel stand guard as a helicopter lands in a remote area of the Chumar area in the Ladakh region of India's Jammu and Kashmir, on March 1, 2018. Indian troops were on Saturday killed in an exchange of fire with Chinese soldiers in J&K near the disputed region in Ladak, the military said.",162,189
Indian defence,"Indian defence forces have been given the authority to “shoot to kill” civilians who are found violating the ongoing lockdown in containment zones, according to an official order.
An official of the Home Ministry, who requested anonymity told The Times of India that a'shoot at sight' order was issued to the armed forces for the containment areas. ""This is done in case they are seen violating any norms or breaking any law. The armed force is mandated to shoot the violator, if the person cannot be taken into custody,"" the official said.",163,197
Indian defence,"Indian defence minister Rajnath Singh will be visiting China from April 24-25, in a trip expected to include talks with the country’s senior military officers and a meeting with Chinese premier Li Keqiang.
Singh will also hold talks on ‘bilateral issues, including the situation in the India-China border areas’, according to a Ministry of External Affairs (MEA) statement. This comes at a time when China has been building military facilities in disputed border regions with India. The visit comes after China had refused to accept Singh’a request to meet Chinese Premier Li during his trip to Beijing in March, when the two ministers met on the sidelines of a Shanghai Cooperation Organisation [SCO] summit. India’ss request for the meeting has not yet been accepted, the MEA said.",164,194
Indian defence,"Indian defence minister Nirmala Sitharaman has been given more responsibility in the Modi Cabinet. Now she is the first woman minister to take charge of the country’s defence portfolio. SITARAM YARAPUDI
It is a historic moment for the defence forces of India, as Defence Minister Nityanand Rai, a former Army Commander, on Thursday handed over the charge to his successor, Niti Aayog vice chairperson and a 1990 batch IAS officer Nithyanand Sitaram, better known as NIS. A former Indian Army officer, Sittar is one of those few officers who has worked in all the three wings of Army- infantry, armoured corps and artillery.
In addition, he was a defence secretary for a short stint in 2009 before joining the government services. He has a doctorate in international relations from the Madras university. In the",165,185
Indian defence,"Indian defence forces have been in a state of readiness for the last few days following the attack in Uri in Jammu and Kashmir in which 18 soldiers were killed.
The government has announced ""Operation All Out"" in the region and the troops are being deployed to all the border districts. A number of check points have also been set up and security forces are patrolling the areas to ensure peace and prevent any untoward incidents. The Indian Army chief and defence minister will visit the area soon to take stock of the situation.",166,189
Indian defence,"Indian defence minister Manohar Parrikar, who has been undergoing treatment in the US for his cancer condition, has said he will be back in India by the middle of the month.
""I will come around the 14th or 15th of this month,"" Defence Minister Manoj Parikkar, 62, told PTI after visiting him in a hospital in Boston. Parikh was admitted to the hospital with symptoms of ""abdominal pain"" on July 6. He was later diagnosed with a “low grade” cancerous condition of his blood. The minister was undergoing chemotherapy at the Dana-Farber Cancer Institute in US.",167,195
Indian defence,"Indian defence minister Manohar Parrikar said that China has been trying to ""harden the position"" on India's entry into the Nuclear Suppliers Group.
He was responding to a question if China is using Pakistan to harden its stand in order to prevent India from joining the club which has the right to trade in nuclear technology. (Also Read: India-China Standoff: China Hardens Stand To Prevent India From Becoming Permanent UNSC Member)
Parrik.”
""It'll take a long time to come to an agreement,"" he said in response to the question on the China-Pakistan relationship. The defence chief said the issue between India and Pakistan will also take time. He said he does not expect the standoff to be resolved soon, adding that “we need to find a solution”.
India has applied to join the group that regulates nuclear trade but was blocked by China. Parikar was",168,189
Indian defence,"Indian defence minister Rajnath Singh has ordered a probe by the Army's Military Intelligence (MI) Wing to investigate the recent attack on Indian Air force...
Indian Air Force Mi17 Helicopter crashes in Arunachal Pradesh'
Arun Singh
New Delhi: The Army chief is also scheduled to visit the affected area on Tuesday.
The crash took place at 2,800m above sea level in Lahaula range of the Arunchal region of Arfak range.",169,195
Indian defence,"Indian defence personnel on Saturday rescued a man, who slipped into the gorge of a mountain in Himachal Pradesh's Lahaul-Spiti district and was stranded in a ""difficult"" position for three days. The army personnel reached the man in the 14th day of his entrapment in Spiti.
The man had gone into a gorge in Tunda Deo village and got stuck, said an official. An army spokesman said the victim identified as 30-year-old Sanjay Kumar, a resident of Bihar' s Darbhanga district, has been rescued. He slipped while he was trying to cross the river. Kumar was stuck in 4 feet of water inside the ravine. 'On getting information from a villager, army' 5-battalion deployed rescue teams to reach out to the trapped victim. It is believed that he fell into water while crossing river,""",170,187
Indian defence,"Indian defence ministry’s chief, Gen Bipin Rawat, is a regular at Indian military parades. At one such occasion earlier this year, he took to the podium at the Air Force Day parade and spoke of how the ‘Chinese dragon is rising’ in the South China Sea.
It would have been a routine speech at an event like any other except that it was made by the man in charge of India’ military operations. It had all the hallmarks of a speech designed to signal the new Indian prime minister, Narendra Modi, that he was taking the threat from China seriously—a warning that had to be made loud and clear since there were doubts about whether he would. The speech had come just a few days before Modi took over in what is widely regarded as his own triumph, having led his Bharatiya Janata Party to its largest ever election victory. He has since made a number of speeches about China but this one was significant because",171,192
Indian defence,"Indian defence minister AK Antony on Tuesday accused Pakistan of trying to destabilize the country by backing terrorists and ""exporting terrorism"".
""Pakistan's nefarious role in sponsoring and exporting terrorism continues,"" he said.
He added that the 27/11 Mumbai terror attack had shown that Pakistan was “a safe haven for terrorists”.
Antony was speaking at a function to mark the inauguration of the Air Defence Radar System (ADRS) at the Integrated Defence Staff College -- an apex level defence institute — here. It is the first ADRS, which will provide round-the-clock air surveillance, developed jointly by India and Israel.",172,199
Indian defence,"Indian defence and aerospace company Bharat Electronics Limited (BEL) said it will provide a wide range of defence electronics products in the Indian Army’s project to build the country’ largest defence industrial park.
The company said in a statement it has won an order from India’ army to supply various defence electronic products to the Defence Electronics Technology Development Establishment (“DETDE”), a unit of the defence ministry. The company’ order value was not disclosed. BEL said its products will include microwave components, RF components for satellite communication, digital signal processing, and digital radio and wireless communication products for the army’ electronic warfare needs. “This order is an example of our ability to design and develop high-tech defence products and provide turnkey solutions for complex projects,” BEL chairman and managing director K. S. Kailas said.",173,196
Indian defence,"Indian defence minister Rajnath Singh said the government would be willing to discuss all issues with Pakistan, but not in the ""language"" of 'terrorism'. The minister also said that India is ready to hold dialogue but only on issues of peace. Singh was addressing a gathering at an annual event to felicitate the winners of the National Defence Academy (NDA) and Naval Academy on Thursday.
Singh's statement comes in a week when Pakistan is trying to put pressure on India to start dialogue. Islamabad, on 18 April, had invited New Delhi to the Heart of Asia Conference in Islamabad on the pretext of seeking peace in Afghanistan and also asked for a resumption of dialogue between the two countries. [Pakistan wants India back at Heartland of Asian Nations]
Pakistan had last year announced its desire to join the conference, the first time since the US-led military intervention in October 2001. The Heart-of-Asia process, initiated by",174,197
Indian defence,"Indian defence and security industry is the 4th largest in the world. Indian government and defence forces have always had the support of their people, be it in terms of technology, financial aid, or even in human resource.
The Defence Research and Development Organisation(DRDO) is one of its kind research organisation with its own R&D facilities across the country. It has 17 technical units and 14 laboratories that are located in different parts of India. The DRDO also has its headquarters in New Delhi. India is now focusing on indigenous defence manufacturing as well. Many companies are coming up and manufacturing arms for the army. In fact, India has become a global arms supplier with countries like Bangladesh, Bhutan, Egypt, Indonesia, Iraq, Nepal, South Korea, and Vietnam being its customers.",175,186
Indian defence,"Indian defence minister A.K. Antony has announced that the Army Chief General Bipin Rawat will take over the command of the army as the 28th army chief. General Rawatt, a 1980-batch officer of Uttarakhand cadre, is the first general officer to be appointed as army commander since K.S. Pal.
He will succeed General M.M. Naravane, who will retire on June 30 after completing a full tenure of six years. The army is set to celebrate its 150th anniversary this year.",176,182
Indian defence,"Indian defence minister AK Antony said on 16 March that ""the situation is not so bad"" despite the recent terrorist attacks.
At a press conference, Antoiny stressed that there was no 'immediate threat' to New Delhi despite a recent series of attacks in the Indian capital. (Reuters, 17/3/09)
The attacks, in which a suicide bomber killed 11 people and injured 83 in Delhi, took place in 2 of the capital’s most crowded and busy areas. The bombings in Connaught Place and Karol Bagh took less than a week apart. Both areas are popular with western tourists, as well as with the wealthy Indian middle class. There were further attacks on the 12th, when a bomb exploded near Delhi’ s Jantar Mantar area, injuring 6. A car bomb was discovered at a busy junction in New Dehli on",177,187
Indian defence,"Indian defence minister says Pakistan is playing politics with peace initiative
Defence Minister Rajnath Singh said on Sunday that Pakistan was playing games with the peace process and that the country will not be allowed to use it as a tool for its ""destabilisation"" plans.
Singh, while addressing the inaugural day of the 'Vayu Shakti' (Air Power) 2019 Air Force Commanders' Conference, said that “India has been trying to create an environment conducive for peace but Pakistan continues to play games and does not want the two countries to move forward.”
The minister said:.""
In a direct reference to Pakistan Prime Minister Imran Khan, the defence chief said, "".
Khan has said he was ‘disappointed’ with India for failing to take advantage of his government’s peace overtures. India has refused to engage with Pakistan’ on the",178,184
Indian defence,"Indian defence budget is expected to go up marginally from Rs 2,46,000 crore (Rs 246 billion) to about Rs Rs.",179,190
Indian defence,"Indian defence forces on Tuesday conducted joint military drills with the United States, Japan, and South Korea at the Yudh Abhishek 2019, the largest ever joint exercise between the four nations. The four-day-long YUDH ABHISHEK 19 exercise began on August 26 at a joint training centre in Yelahanka Air Force Base, 20 km west of the southern Indian city of Bangalore.
The Indian military’s exercise comes at an important time as China’ s Belt and Road Initiative (BRI) is threatening its sovereignty and security in the disputed South China Sea. China is also trying to establish its presence in South Asia. “We are happy to be part of this exercise which will provide opportunities to share experiences on various aspects of counter-terrorism. We are also happy about the participation of our Japanese and Korean partners,” Air Marshal J.S. Gujral, commander of 12 Corps,",180,194
Indian defence,"Indian defence and security sector is a fast growing and emerging industry. This has a huge scope for growth for the Indian economy in the times to come and the demand for skilled human resource is bound to grow. To cater to a skilled man power demand, the Defence Research and Development Organisation (DRDO), an agency under the ministry of defence, has come up with a number of courses, training and research facilities.
The Defence Ministry has set up a dedicated website where all details regarding courses in all the branches of military engineering, electronics and communication and information technology can be found. The site also provides details on the courses and training facilities in various institutions, their admission procedures and career opportunities.",181,180
Indian defence,"Indian defence experts have said the government must look beyond India for security, including through nuclear energy. 'We need to be more open to a nuclear future,' says an expert.
India’s decision to expand its nuclear arsenal will increase regional tensions, according to an international security expert and former senior Indian military officer. He says nuclear weapons should be viewed as “a strategic option, not an alternative to peace” in order to maintain global balance. A nuclear-armed India could ""weaken"" the region, he adds.",182,181
Indian defence,"Indian defence experts are now looking at the possibility of the Chinese Army making use of its “anti-ship ballistic missile” or ASBM to destroy India’s strategic nuclear assets (like ballistic submarines) in the event of a conflict between the two countries.
The Chinese ballistic missiles, with a range of around 3,000 km, have now been upgraded with an ‘ASBM’ feature in their warheads. It has the capacity to target any object moving in open sea waters and can destroy ships, aircraft carriers or strategic submersibles at great ranges. ASBMs have the ability to evade missile defence radars, making it more difficult to detect and destroy such missiles. The ASMB is capable of carrying a nuclear warhead and it is said to be capable enough to penetrate the 'kill' shields on the nuclear submisssion.",183,199
Indian defence,"Indian defence ministry to seek details of 'Operation Python Dance 2' in J&K
- by IANS Team
-'s.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)
Download The Dev Discourse App to read the news Daily
Read Latest Edition of The 5th Estate Magazine
Like our Facebook Page",184,192
Indian defence,"Indian defence experts say China and Pakistan have a common interest in the Indian government not making any moves towards Kashmir.
The Indian army is said to be preparing a new strategy to handle Pakistan’s nuclear arsenal as the country is now a declared nuclear weapon state. The army, according to reports, is preparing for a scenario in which Pakistan could use its nuclear stockpile, which it now possesses due to the 1998 nuclear tests, against India. This comes after Pakistan recently threatened to use nuclear weapons if the Kashmir issue is taken up with the United Nations Security Council. According to Indian experts, it is a known fact that the Pakistan army considers India as its “arch” enemy and that they are prepared to take action against the Indians, especially when it comes to military matters. A new report by The Indian Express suggests that this is the main reason why India is hesitant on going to war with Pakistan. Pakistan is also known to possess a nuclear missile that can hit India",185,193
Indian defence,"Indian defence budget 2019-20: Highlights
New Delhi, Jan 31: The Union Defence Budget (2018-19) has been passed by the Lok Sabha on Thursday.
This is a brief look at the Union Budget, 2020-21. Here is the highlights of this year's budget:
Defence Budget
The total Defence budget of the country was Rs 3,26,000 crore in 19-2022 and Rs. 2,95,100 crore for 20-22. The total Budget for defence sector is Rs: 4,21,700 crore. In last three years, the growth of defence spending is 15 percent. This is for the first time the Defence spending has crossed Rs five lakh crore mark. Rs1 crore crore has also been earmarked for capital expenditure in the defence ministry and armed forces. Defence production has grown to Rs70,400 crore from Rs54,500",186,194
Indian defence,"Indian defence minister Rajnath Singh on Wednesday said that the country is ready to assist Nepal with the procurement of weapons to strengthen its security forces.
Singh was on a two-day visit to Nepal. During the visit, he discussed bilateral issues including the ""joint use"" of the Lipu Lekh hydroelectric project in Nepal's far-west. Singh was also accompanied by a high-level delegation..",187,188
Indian defence,"Indian defence minister Rajnath Singh and foreign minister Sushma Swaraj will meet their Sri Lankan counterparts Rajapaksa and Tilak Marapana on Tuesday in the Indian capital New Delhi.
The meeting would take place amid the backdrop of the visit of Sri Lanka’s President Maithripala Srisena. Singh, who was earlier scheduled to meet Marapa on Monday, has been shifted to Tuesday. The Indian Defence secretary has also arrived in Colombo on Sunday to take stock of developments on the ground.",188,181
Indian defence,"Indian defence minister Rajnath Singh has said there is no evidence that the ""terrorist"" attacks in Kashmir were carried out by Pakistani-based terrorist organisations.
""There is absolutely no proof that terrorist attacks are being carried by Pakistan-sponsored terrorist groups,"" he told reporters after a meeting with US national security adviser John Bolton on Thursday. (Read: India's response to Pakistan' 'terrorists' attack on Indian troops in J&K is ''unacceptable'', says Bolton)
Bolton and Singh also discussed the security situation in Afghanistan and ways to ensure peace in the war-ravaged nation. The meeting was held a day after US President Donald Trump announced the US' withdrawal from Afghanistan, and said that 2,500 troops will be pulled from the conflict by the end of May. Trump also vowed that all US troops would leave Afghanistan by February 2021.",189,198
Indian defence,"Indian defence personnel patrol in the town of Pulwama in Indian administered Kashmir
An Indian army officer has died of his injuries at a hospital in Srinagar, a day after the militant attack at the army’s camp in Pulwana town, officials said on Tuesday.
Major Gogoi died in Army Medical Corps hospital at Badami Bagh cantonment. He was injured on Monday when militants hurled a grenade on the convoy of an army convoy that had gone on a routine patrol at 6.45 am near 36 Bn army camp. Three soldiers were injured in that attack. Major Gogi’a death takes the number of Indian soldiers killed in a week to nine.",190,197
Indian defence,"Indian defence minister Manohar Parrikar said on Friday that he will visit China later this month, and that the trip will be “positive”. He said the visit would be in the first week of July, according to The Indian Express.
“The visit will happen and it will also be a positive visit, not negative,” Parikkar added..”
The statement came in response to an inquiry by a journalist at a press conference, who asked about the state of India-China relations in wake of the Doklam standoff. He did not elaborate on what the ‘positive’ visit to China would entail, nor when he was referring to in his statement.",191,183
Indian defence,"Indian defence minister Rajnath Singh on Sunday (February 28, 2021) said that the Army chief is a soldier and has not committed any crime by appearing before the Parliamentary panel.
Addressing the media in New Delhi, Singh said: “We respect the institution of the Supreme Court and the Constitution. We are not going against the law, but if you want to take action against anybody, take the case. If you have some problem with Army Chief, please tell what is your problem. I want the truth to come out. The truth will come.”
Earlier in the day, Army Commander General MM Naravane had appeared before a Parliamentary committee, which is investigating the alleged role of top Army officials, including Lt Gen V.K. Singh, in a controversy involving alleged misappropriation of funds of a unit in which Singh served as its Commander.",192,193
Indian defence,"Indian defence minister Manohar Parrikar has said there was no need for the armed forces to be involved in the ongoing protests against the Citizenship (Amendment) Act and the National Register of Citizens.
“There was a time when we used to get involved [in protests] but we have stopped doing it now,” Parikkar told reporters in Guwahati during a roadshow. He added, “We have to see which way the situation goes and then decide. There is no question of us being involved at the moment.”
The minister said the army was not being used by the government for any of its work..” Parakkar also said that the protests are not about the CAA and NRC but are about citizenship.",193,185
Indian defence,"Indian defence minister Rajnath Singh on Monday said that the government is not contemplating on the acquisition of the US F-16 and F/A 18 planes as they were old and have already lost their relevance.
Singh said the Indian Air Force has 126 Mirage 2000 fighters and is looking to induct more aircraft in the coming years. “We don’t have any plans for F16,” he said. The government was looking at acquiring 114 aircraft to meet the current needs for the next 30 years, Singh said, adding the IAF’s requirements could be met without procuring from abroad. Singh added that there was no urgency for acquiring the aircraft. He said if it was felt that more modern aircraft was needed, the proposal could come up in Parliament, but there is no such need. On the issue of purchase of arms from Russia, he added,.”",194,188
Indian defence,"Indian defence minister Rajnath Singh on Monday inaugurated a new military intelligence training centre here.
The training institute has been set up in Jammu and Kashmir with an aim to train the intelligence personnel of the army, the paramilitary forces and police. The facility, set within a sprawling 20-acre campus on the outskirts of city, will be used by the Army, Navy and Air Force as well as the state police and the Border Security Force, officials said.",195,194
