Category,Prompt,Generated Text,i,MAX_LEN
Indian infrastructure,"Indian infrastructure is the lifeblood of India’s economy. The government is committed to invest heavily in infrastructure to boost growth and improve productivity. India is also one of the few countries in the world where the infrastructure needs of a growing economy are likely to outstrip its capacity. To ensure that this does not become a constraint on economic growth, the Central Government has embarked on a massive infrastructure investment programme, to increase capacity in all sectors.
The government’ s infrastructure spending will be focused on roads, ports, waterways, railways, airports and pipelines. In addition, government spending on rural and urban infrastructure will increase. It will provide the stimulus for the private sector to take up projects, in turn creating more jobs. Infrastructure has a multiplier effect on the economy by enabling growth in other sectors of industry. This in-turn boosts demand for capital goods like cement and steel. Demand for cement has been growing at a 4-5% CAGR",125,187
Indian infrastructure,"Indian infrastructure companies have been the main beneficiary of the Narendra Modi-led government’s push for the development of infrastructure. As a consequence, the sector has seen a spurt of activity in the past three years as the government has pushed for more spending on the infrastructure front. The sector saw a massive boost from the Modi government after it won the Lok Sabha elections in May 2014.
The new government announced a series of initiatives to boost infrastructure development in India, including the launch of a Rs 100 lakh crore infrastructure fund for projects such as construction of roads and highways, airports, railways, urban infrastructure, and renewable energy. It also announced the establishment of an independent authority for infrastructure investment, which will help ensure the implementation of projects.",126,184
Indian infrastructure,"Indian infrastructure and services provider Larsen & Toubro Ltd. has signed a 15-year contract worth Rs. 3,500 crore ($700 million) for developing a coal mine in Australia’s state of New South Wales.
In a press release, the company said “The scope of work comprises the design, construct, operate and maintain of the mine and coal handling terminal at a cost to L&T not exceeding Rs 4,000 crore. It will have an expected coal production of 12 million metric tones annually and would be the largest single-location underground mine for any coal producer in the world.”
Australia’S coal industry is currently facing a slump in exports to Asian nations because of competition from countries with less expensive and cleaner coal. The industry employs about 70, 000 people and contributes more than 20% of exports.",127,194
Indian infrastructure,"Indian infrastructure major Larsen and Toubro (L&T) has announced that the company will be investing $150 million in India’s largest solar power project, the Bhadla Solar Power project by Solar Energy Corporation of India (“SECI”). This will mark the largest renewable energy project in the world.
According to reports from PTI, L&t will have a majority stake in Solar power generation company, Bhatinda Energy Ventures, which will in turn develop 500 MW of solar capacity. L & T will hold a 60 per cent stake, while the rest will go to a consortium. The project is expected to generate 1,000 MW capacity of electricity. According to the agreement, it would be a build-own-operate project. It will start by April this year.",128,189
Indian infrastructure,"Indian infrastructure sector is set to witness significant growth in the coming years in view of the government's plans to boost infrastructure spending and improve infrastructure connectivity, said a report.
According to a PwC report, ""India infrastructure - The road to recovery"", the sector will be among top priority in Budget 2016. The government is planning to increase the capital expenditure (capex) to $400 billion by 2026 from 2005-06 level of 1.1 percent of GDP.",129,197
Indian infrastructure,"Indian infrastructure major Larsen and Toubro (L&T) has announced that it has won three contracts worth Rs 4,000 crore to build power plants in Andhra Pradesh. In a press release, L&t said it won the “EHV substations 3×100 MVA for Gannavaram, Guntur, Kadiyam, and Kurnool thermal power stations” in the state of Andhra
",130,196
Indian infrastructure,"Indian infrastructure major Larsen & Toubro’s arm InfraGreen will be investing Rs 1,000 crore towards green projects in the energy, renewable and waste recycling segments in India. The company plans to develop 500MW of renewable energy in solar projects over the next two years with investments of $400 million. This is the biggest investment in renewable project by a private sector Indian company to date.
Larsen has recently set up Infragreens, a special purpose vehicle to invest in and implement renewable as well as clean energy and clean technology projects. It will develop the renewable projects, including solar, wind, hydro, thermal and other clean power projects through the vehicle. Infrared will focus on projects with a capacity of less than 300MW. Larsens’ Inframan Group and its subsidiaries will hold a 51 per cent stake in Infrigreen while the rest of the equity holding would be made up by Infravit Group companies.",131,193
Indian infrastructure,"Indian infrastructure has seen an exponential growth in terms of infrastructure, construction and engineering in last two decades, however, the industry is still in a state of flux as there are numerous challenges to overcome. The infrastructure development projects are now focusing on smart infrastructure projects, which will improve quality and safety of the projects and will also help to reduce the environmental impact in future.
This has resulted in the emergence of smart cities as they can address a number of issues such as energy efficiency, transportation, waste management, and smart governance and citizen services, etc. These cities are planned and executed to meet these targets and objectives and are designed to be ‘greener’ and eco-friendly. In addition, there have been numerous projects initiated by state and central governments to improve the overall efficiency of existing cities.",132,184
Indian infrastructure,"Indian infrastructure sector is expected to see the fastest rate of decline in 2020 and is projected to contract by 5.7%, with the COVID19 impact on demand and supply of services impacting growth in the sector, as per a report titled ""Asia Pacific infrastructure investment & financing: 2019 - 20 "", released by FDI Intelligence, EY, on Monday.
The report said that the pandemic will result in a sharp contraction in growth, from a high base, with an estimated investment of $2.5 trillion in infrastructure projects being delayed or cancelled in Asia Pacific during 2H 21. In India, FIDI is anticipating a 25% decline, or a fall to 0.8% from the previous year.",133,191
Indian infrastructure,"Indian infrastructure sector is expected to reach an investment of USD 1 trillion by 2027, with the highest share coming from the energy, power and utilities sector, according to a new report from GlobalData, a leading data and analytics company.
GlobalData estimates that the country will be able to attract USD one trillion investment by the end of the period, “with the largest amount, USD300 billion, expected in the power & utility segment.”
The country’s infrastructure investment has been growing significantly over the past years, and will remain robust over 2018-27. India has seen a CAGR of 16.8% over recent years and is forecast to grow at a higher rate of CAGR 17.7% in 5-year forecast period. The report highlights that India’ s infrastructure has a very strong pipeline that will drive the investment. (Read more: India's power infrastructure set to expand to 500 GW by mid",134,193
Indian infrastructure,"Indian infrastructure is in shambles, says the World Economic Forum (WEF) report, “Infrastructure Development 2.0”. The report says India ranks 80th out of 140 countries on the Global Infrastructure Index.
WEFs’s Infrastructure Development Index was calculated using 14 different criteria, which is based on a survey of infrastructure experts from 141 countries, according to the report. The index is a composite of five key components:
1) Quality of roads
2) Airports
3) Energy
4) Internet
5) Mobile phones
India was ranked 90th in the ‘Roads’ category, while it scored poorly on mobile telephones – 120 out 137. On the other end, it was placed in 10th place on airports. In terms of mobile phone usage, India has been ranked second in Asia with 92 percent of its",135,183
Indian infrastructure,"Indian infrastructure developer GMR Group said it has acquired a 49% stake in Mumbai-based real estate developer Peninsula Group for US$50 million.
It is the latest acquisition for GMM after buying a controlling stake last year in Indian real-estate firm Nirlon for $1.4 billion and also acquiring the entire stake of Dubai- based developer Consolidated Holdings for around 300 million pounds. (GMM Group buys 100% of London's Regent Street for £1bn)
GMR, which has interests spanning airports, power and infrastructure, said in a statement that with the stake acquisition in the Peninsula, “it can further increase its exposure into the residential realty market.”
“The acquisition will enable [GGM] to further expand its real property portfolio across India and will provide GGM with an opportunity to leverage the growing real state sector in",136,180
Indian infrastructure,"Indian infrastructure developer GMR Infrastructure (GMRIN) has signed a Memorandum of Understanding [MoU] with the Government of Madhya Pradesh to develop the state's first Greenfield international airport at Khajuraho in collaboration with GIPCL – Gammon Infrastructure Projects Limited.
GIPL, which has expertise in developing and executing large infrastructure projects, has committed to invest 100% of equity in the project. ""Gannavaram International Airport will be developed, constructed and operated on a Build-Own-Operate basis by Gannvaram Airport Pvt. Ltd, a joint venture with 49:51 equity between GAPL and GIM... The proposed airport will have the ability to handle 10 million passengers per annum and will cater to the needs of the region,"" the company added.",137,182
Indian infrastructure,"Indian infrastructure major GMR Group and its partners won three bids for a total value of Rs 8,700 crore to build and operate three airports in Uttar Pradesh.
The consortium of the Gurgaon-based company, the Uttaranchal Airport Development Co, and Malaysia Airports Holdings Berhad won the bids to construct, operate and maintain the Lucknow, Agra and Allahabad airports, Gaurav Vanga, Managing Director of GIMR, said at a press conference here today.",138,196
Indian infrastructure,"Indian infrastructure is in a state of flux and it is only going to get better with time as the government has taken a number of measures to boost the sector.
As per an article by the Business Standard, India’s infrastructure has seen a lot of progress. As per reports, the Indian economy is the fourth-largest in the world, with the economy growing at around 5% annually. According to the article, ‘infrastructure is at the heart of the $5 trillion economy, and the growth story is a function of how efficiently the country invests in infrastructure, how much it can produce, what kind of technology it uses, etc. ’
India’ has been working on a series of initiatives that focus on infrastructure development to improve the lives of citizens. These include the National Infrastructure Pipeline, a plan to build the most critical infrastructure projects. There are also the Smart Cities Mission, which has a goal to transform 100 cities into model",139,191
Indian infrastructure,"Indian infrastructure and construction major L&T Ltd is likely to win a contract of Rs 2,900-crore to build a 1,200-MW coal-based thermal power plant at Krishnapatnam in Guntur district of Andhra Pradesh. “We are in the process of finalisation and the contract will be awarded within two months,” L & T managing director and chief executive officer S N Subrahmanyan has been quoted by a daily as saying.
“It is the second largest project for LTI so far. This project is a milestone for us because our last project was a coal power project of 500 MW in Maharashtra. So the size of this 1300 MW is much larger. We have been in this business since 1945, but never had the opportunity to work on a project which was of such a scale,” Mr S Subramanyam, president",140,182
Indian infrastructure,"Indian infrastructure developer IVR Infrastructure Ltd has signed a memorandum of understanding (MoU) with the Gujarat government to jointly develop 100 projects worth Rs 40 billion ($600 million).
These projects are expected to be completed over a period of seven years. Projects in the power sector, including the construction of hydroelectric power plants, are among the 80 power-related projects to which the memorandum applies, according to an IVRL statement.
Other projects include highways and bridges, ports and airports, irrigation and water supply, urban infrastructure, education and healthcare facilities, and other social infrastructure. The government is expected “to provide land on concessional terms” for most of the projects, as well as financial support — through grants and soft loans – for the rest. IVRV, which was formerly known as IVRI Infratech Pvt Ltd, will have the exclusive rights to develop and execute these projects.",141,188
Indian infrastructure,"Indian infrastructure has the potential to become a major growth engine for the country if it becomes more efficient by making its assets ""future-ready"".
To this, Ashok Chawla, CMD, NBCC, said that while the government has taken several steps to improve the investment climate, the infrastructure sector must become more competitive so that investments are attracted.
Addressing the 3rd Infrastructure Conclave organised by The Indian Express Group, he said, “The country’s infrastructure is at a critical juncture. We are facing an acute infrastructure deficit that is hindering the development of the nation and its economy, especially its growth. The country needs to invest Rs 47 lakh crore annually to bridge its infrastructure shortfall by 2022.""
""To bridge this gap, we must invest in new technology and innovation in our infrastructure. In addition, infrastructure development should be made more flexible for private investment in a sustainable manner. For this purpose, there is",142,196
Indian infrastructure,"Indian infrastructure major Larsen and Toubro (L&T) has bagged a Rs 1,600 crore order from Indian Railways for modernising the railway stations at Delhi Cantt, Jaipur, Allahabad, Bhopal, Patna, Ranchi, Mumbai, Thane, Pune and Hyderabad.
According to a BSE filing, the contract for the first phase includes modernisation of station buildings and facilities like escalator, lifts, air conditioning systems, fire detection and fighting systems and other facilities. The order will be fulfilled within 12 to 13 months.",143,199
Indian infrastructure,"Indian infrastructure company GMR Group plans to raise around $1.6 billion in a rights issue to fund its projects in India, Africa and the Middle East, its chief executive said.
“We are raising around a billion to a-plus (million dollars),” Gautam Bambawale told Reuters in an interview, confirming an earlier statement by the company. The company had said in March it was in talks with its lenders to arrange up to 3 billion rupees ($50 million) of fresh funds.",144,190
Indian infrastructure,"Indian infrastructure major Reliance Infrastructure Ltd has announced a new investment in a gas based power project. The investment will help to develop a 1320 mw power plant in Gujarat.
The project is being developed in partnership by Rel-Infrastructure Power Generation, a subsidiary of Rel Energy and Power, with the state-owned Gujarat State Petroleum Corporation, and the Gujarat government. Rel Infrastructure is currently developing power projects in the states Gujarat and Madhya Pradesh. (Business Line 19/8/08)
Rel Infrastructure Power is developing a total capacity of around 10,000 Mw in both the public and private sectors. These projects are based in Madhay Pradesh, Chattisgarh, Maharashtra, Uttar Pradesh and Rajasthan. In Chhattishgar the company has 2000 Mw projects under various stages of development.",145,199
Indian infrastructure,"Indian infrastructure major, Larsen & Toubro’s (L&T) engineering and construction arm, L&Ts has been awarded contracts from Reliance Power, the wholly owned unit of Reliances power generation company.
The contracts are worth Rs 1,900 crore ($390 million), which includes Rs one,100 crore worth of orders for the company’ 2GW power station near Jamkand, Gujarat, and the second phase of its 400MW project at Sasan in Madhya Pradesh. The projects are due for commissioning in the financial year 2010-11, as per L $4,600.",146,182
Indian infrastructure,"Indian infrastructure firm Larsen&Toubro (L& T) is considering buying a stake in Indian IT company Satyam Computers as a result of its accounting scandal, its chief financial officer N Srinivasan told a news conference.
He said he had no information on a possible deal with the embattled company but said it was an important customer and a ""good company""..Srinivsian's remarks came as the stock of Satya jumped to a record high at 1,100 rupees ($24.70) after the Indian business daily Economic Times reported that the engineering and construction company L&t was looking to make an offer for a controlling stake. Sataya'a share prices jumped more than 40 percent, making it the day' top percentage gainer on the National Stock Exchange. The Economic Time said the stake would cost at least $1 billion. Shares of L & t closed 0.",147,194
Indian infrastructure,"Indian infrastructure has been the backbone of the growth story of India since its independence. But it seems to be losing sheen in a fast-changing economy, where technology and innovation are driving global growth. The government, on the other hand, is struggling to keep pace with this change and is looking for the magic bullet of ‘Make in India’ or 'Start up India' or to revive the investment cycle through infrastructure.",148,192
Indian infrastructure,"Indian infrastructure and real estate companies are on the rise. These companies can be divided into two groups: the companies that have a large number of projects under construction, and the other companies which have many projects in their portfolios. The first group will see significant growth in the coming years as more companies start developing infrastructure. However, the second group is also growing quickly because they have already started developing projects and are waiting for construction to be complete.",149,186
Indian infrastructure,"Indian infrastructure and engineering major Larsen & Toubro Ltd (L&T) on Wednesday announced its acquisition of US-based oil and gas company TechnipFMC Inc’s business in the Middle East, Turkey and North Africa for $1.1 billion ($700 million in debt).
Larsen and Touro, which will acquire 100 percent equity of TechniFMT, said this deal will make the company the world’ largest offshore engineering and construction company. The acquisition will be funded through a combination of debt and equity, the firm said in a statement.
“The acquisition strengthens L&Ts position in Middle-East, Africa and Turkey region. It will add to the Group’ capabilities in engineering, procurement and fabrication services for the oil, gas and petrochemical industry in these regions,” the statement said. “This transaction will also add a world class project portfolio, with a strong presence in",150,188
Indian infrastructure,"Indian infrastructure has been the focus of a large number of infrastructure projects and investments in the past decade and a half. The government of India has taken the responsibility of improving the infrastructure facilities by investing heavily in infrastructure development. It has focused on developing the transportation sector, which is the backbone of any economy, and the construction and real estate sector. With a view to improve the economy and to make India a globally recognized economy the government is taking the initiatives to invest in various infrastructures of the country.
The government has invested in many infrastructure sectors and projects such as the Delhi Metro, the Kolkata metro, metro rail project in Delhi and Chennai, Delhi metro project, Mumbai metro and many other transportation related projects. These projects have helped the real-estate sector to flourish in these cities. There has also been a significant rise in employment opportunities as a result of these projects which have increased the demand for residential properties in Mumbai and Kolkata. Residential projects are also gaining more popularity as investors are looking for better returns from the investment.",151,200
Indian infrastructure,"Indian infrastructure firm L&T Infotech has bagged a contract from Tata Communications to provide its global IT outsourcing services.
The contract is valued at Rs 1.1 billion and will last three years. It will see LTI implement Tata Group's SAP Enterprise Support Services for its internal users worldwide. These services include maintenance of the software, user support, upgrades, training and system management services, and are part of an existing agreement signed between Tata group and Tata Consultancy Services in 2007.",152,184
Indian infrastructure,"Indian infrastructure is in a “shocking and sorry state” with 75 per cent of infrastructure projects failing to meet completion deadlines, according to a joint study by the Confederation of Indian Industry (CII) and global consultancy firm Arup. In a bid to address these shortcomings, the study – India’s Infrastructure 2022...Read More »
Monthly Archives: July 2019
Rajasthan: The State with a Heart
By.. »,. »..»»» -.... «,».»!,...!.,.«»«.«.»««....-....,»...!....!..«..»».«...-..-.«!-....,..!.,......«.»..«,«.-...»!...«.«.-«!»»-«».!«-.!.-.««-»....«,».»",153,197
Indian infrastructure,"Indian infrastructure firm Adani Ports and Special Economic Zone Limited (APSEZ), has announced the appointment of Mr Sanjay Nayak as the President of its container terminal at the port of Mundra in Gujarat, a media release informed.
Mr Nay. He will be based out of India and will report to Mr. Rajkumar R.P. – President and Head of International Business & Strategic Projects at APSEZ.",154,195
Indian infrastructure,"Indian infrastructure giant GMR Energy will set up a 2000 MW thermal power project in Odisha, with a power purchase agreement with the state discoms for 20 years. The power plant will be a coal-based project with 10 units of 100 MW capacity each, said the company.
In a statement, G.C. Mahajan, chairman and managing director, of Gmr Group which has 5,000 MW of power plants, stated that the plant is expected to start by June 2018. It is located at the Kaniha industrial complex on the outskirts of Bhubaneshwar, capital city of eastern Odish.",155,189
Indian infrastructure,"Indian infrastructure giant, GMR Group, has announced a new $500 million investment in Indonesia’s energy sector.
The project will see the construction of a 500 megawatt (M.W.) coal-fired power generation plant in South Sumatra, Indonesia, to be run on renewable energy technology. Gurgaon-based GML – a wholly owned subsidiary of Gaurav Mohan Mittal-led GIL will be the majority shareholder in the joint venture company with the remaining ownership being held by the Indonesian firm, Cakra Energy Indonesia. The power plant will utilise a supercritical coal combustion process to achieve high efficiency, low emissions and low water consumption. Citing a report by The Jakarta Post, Reuters said that the power facility is expected to start operation by 2019. Mittel told the daily, “We have a large project in Sumatran coal, which will start by next year. This will help reduce the cost of coal in India.”
G",156,200
Indian infrastructure,"Indian infrastructure company GMR Group has won three contracts worth around Rs 1,600 crore (around $270 million) to upgrade and expand a 2,000-kilometre highway in India’s southern state of Tamil Nadu.
The 20-year contracts involve the construction of an elevated road, and the upgrading of two roads, the Economic Times reported on Saturday. The work, to be done by subsidiary Chennai International Airport Ltd, would include construction and operation of 12 toll plazas along the three routes. Construction will start next fiscal year.",157,184
Indian infrastructure,"Indian infrastructure firm GMR Infrastructure Ltd said it had received a request for proposal for the acquisition of a minority stake in the Hyderabad International Airport Ltd (HIAL).
GMR, which is part of the Gavaskar-led GML Group, owns 20 per cent of HIAL. The airport is a joint venture between GEM, owned by the state-run GVK power and industrial conglomerate Gammon and the Airports Authority of India, with a 60 per stake each.
A statement issued by GMM said: “The request has been received by HIL for acquisition by GVL of 40 per equity share holding of GIL and its subsidiaries. In the event GVH elects to make an offer in accordance with the request, GIML may consider the proposal.”
The GIAL, India’s first airport built as a special economic zone, was launched in 2008.",158,200
Indian infrastructure,"Indian infrastructure and engineering company Larsen & Toubro (L&T) plans to spend nearly $1 billion to build new power plants and to expand existing ones in the next five years, a company official told AFP on Thursday.
""We are investing 10 billion rupees ($215 million, 163 million euros) per year in power projects,"" said K V Sridhar, head of L&Ts power transmission and distribution division. The company has projects worth 20 billion...",159,187
Indian infrastructure,"Indian infrastructure company Larsen & Toubro Ltd. has agreed to buy 50% of a joint venture with U.S.-based Fluor Corp. (FLR) to build power equipment for India and other markets.
Larsen and Fluoro Power India Ltd., a new company formed by a 49%-49% joint-venture between the two companies, will have access to more financing, the companies said. The deal, which has not yet been completed, is valued at 10 billion rupees ($203 million) for a stake in the joint company. It will be announced after the completion of due diligence on the venture, they said Thursday.",160,189
Indian infrastructure,"Indian infrastructure companies will need to invest $250 billion to meet the infrastructure requirements of the country over the next five years, an ASSOCHAM study has said.
The industry body also said the investment will require “adequate funding” from the central and state governments. According to the study, 70 percent of India’s infrastructure needs are for roads and highways, followed by water supply, power and urban infrastructure. The study also noted the 12th Five Year Plan has set aside 10 percent or more of government spending on roads, highways and ports.",161,197
Indian infrastructure,"Indian infrastructure is an investment destination. India’s infrastructure needs are expected to triple by 2030 to reach $1.5 trillion by FY2035. As India moves ahead with its plans to build a world-class infrastructure, the government and the private sector have started investing in a big way. The infrastructure industry in India is expected reach over 15% of the country’ s GDP and create a significant multiplier effect on employment and productivity.
The industry is also looking at a 30 times increase in the infrastructure investment requirement to meet the target. While it is a challenging journey, it has immense opportunities too. This is the reason why the industry and government have put in place a number of schemes to boost infrastructure development in all key areas. These include, but are not limited to: National Highways, Metro and Railways and Ports & Shipping. With these schemes and infrastructure projects in full swing, there is immense opportunity in this sector. In fact, according to the report ",162,199
Indian infrastructure,"Indian infrastructure is on the rise. With the 12th Five Year Plan, India has set an ambitious target of developing 30,000 km of highways over the next five years and 50,00 km over a five-year period in the railways. This growth will require new and expanded power plants, transmission lines, and a vast expansion of existing and new port facilities. India is also in need of massive water management and sanitation infrastructure. The estimated cost of India’s “Build, Build, Grow” infrastructure strategy is approximately $ 1.1 trillion through 2032.
In 2021, the Indian government unveiled a new national infrastructure fund, National Investment and Infrastructure Fund (NIIF), which is a long term 100 billion US$ sovereign wealth fund to support infrastructure projects, both at the federal and state levels. NIIf’ is an initiative of the Department of Economic Affairs, Ministry of",163,188
Indian infrastructure,"Indian infrastructure company IVRCL Infrastructure Ltd. has entered into an agreement with the State Government of Odisha to develop the Jagmangoda Thermal power project located in the state’s Sundargarh district.
Under the terms of agreement, the project is expected to be commissioned by December 2017. The project will have an installed capacity of 1,320 MW. IVRL is currently working on the detailed feasibility of the 10-15 projects in various stages of development.",164,189
Indian infrastructure,"Indian infrastructure is one of the largest in the world and one can find a large network of roads, highways, bridges, airports, dams, power plants, seaports etc. These are some of most important and vital infrastructure of India which are crucial for the economic and social development of our country.
India is a developing country with a population of more than 1.2 billion people. The infrastructure sector of a country determines its economic development and growth. It is very important for an economy to build the infrastructure and to upgrade the existing infrastructure so to make the economy more productive and efficient. A developed and well-developed infrastructure can be a great help to a growing economy. So we can say that India being the developing economy needs to develop the necessary infrastructure as well as maintain it. This is because the Indian infrastructure development sector is the third largest on earth (after China and the US) and is estimated at USD 5.0 trillion by 2027. India",165,195
Indian infrastructure,"Indian infrastructure company, Punj Lloyd, announced on Tuesday that it had won a contract with a value of US$ 1.3 billion for a gas project in Qatar.
The 15 month project will see Punj lloyd provide engineering services including front end engineering and design (FEED), procurement, construction, commissioning and start-up of a natural gas liquefaction plant in Ras Laffan, Qatar -- the largest of its kind in the Mideast and North Africa [MENAT] region. The company is also involved in a number of other projects in Doha, according to a press release.",166,180
Indian infrastructure,"Indian infrastructure major L&T on Monday said it will invest around Rs 2,200 crore in the next three years to expand its manufacturing units and set up additional ones across sectors such as railways, defence, energy and mining.
Larsen & Toubro has invested around $100 million (Rs 500 crore) in its engineering services business in Europe over the past six-seven years, a top company official has said. “In Europe, it has been growing at an annual growth rate of 30 per cent. It is doing 25 per...
The board of directors of Larsen and Tou Bro, one of India’s biggest engineering company, has approved an investment of Rs.2 crore for its 100 per c
Tata Motors has entered the high-end electric-vehicles business through a joint venture to manufacture ‘Tigor’ sedan with",167,180
Indian infrastructure,"Indian infrastructure major Larsen & Toubro on Wednesday posted its highest-ever quarterly profit, driven by robust demand in its infrastructure businesses.
L&T’s net profit jumped 28 per cent to Rs 2,000 crore in the third quarter as against Rs. 1,545 crore reported a year ago. Sales jumped nearly 30 per per.",168,198
Indian infrastructure,"Indian infrastructure major L&T’s construction arm has bagged a Rs 2,000-crore order from the Delhi Metro Rail Corporation (DMRC) for the construction of two stations.
The order includes design, procurement, construction & commissioning of elevated metro stations at Janata Bazaar and Mayapuri. The stations will be built on a “design-build-finance-operate basis”. The project will include the design and construction, as well as the operation and maintenance of the Metro stations for 15 years, said a statement.",169,195
Indian infrastructure,"Indian infrastructure is not just a sector but is the backbone of the growth of any economy. The government of India spends a major portion of budget on infrastructure development. Infrastructure plays a pivotal role in the development of a nation. It is one such sector which can drive the economy forward.
As per the estimates of NITI Aayog, the government will have to spend around 1.4 Lakh crore over the years to 2030 to bring about a complete transformation of its infrastructure. However, it needs to raise 3.5 L cr in private funding to achieve the target. This can be easily achieved if the public private partnerships (PPP) in infrastructure sector were increased. There are numerous infrastructure projects that remain stuck because of various hurdles and challenges. But with the new government’s push to infrastructure growth the sector is expected to see a boom. With the recent initiatives of government to encourage private investment in Infrastructure the market is",170,189
Indian infrastructure,"Indian infrastructure company IRB Infrastructure Developers has won a $250 million (Rs 1,450 crore) project in India to build a road connecting India's largest port, Chennai, to its second largest, Tuticorin.
The 300-km project, a toll road built under a public-private partnership agreement, will be funded by IRR Infrastructure Fund – a joint venture of IRDA and Infrastructure Development Finance Company - in which IRD holds 50% and the remaining equity is held by IIFCL.",171,199
Indian infrastructure,"Indian infrastructure company, GMR Infrastructure Limited, has announced the commencement of construction on its $1.2 billion (approximately Rs 7,500 crores) Delhi-Mumbai Industrial Corridor – Phase II project.
The project, which is being developed in partnership with the Government of India and the State Governments of Maharashtra and Haryana, will include an integrated township, an IT park and an international airport in Greater Noida. The integrated Township, the first of its kind in the region, is a joint venture between GIL and Tata Housing. It will be a 100% slum free township with a total area of 200 acres and will have over 50,000 homes in 12 high rise towers. This will provide residential accommodation to over a million people, including 30,800 slums. GML will also invest approximately Rs1 trillion ($15 billion) to set-up a world class IT City and a",172,192
Indian infrastructure,"Indian infrastructure major Shapoorji Pallonji has been awarded the contract for the expansion of the Dubai Metro Red Line. In addition to providing consultancy, design, and construction services, the company will also undertake the maintenance of all assets on the project.
The scope of work will include design and engineering, procurement, supply and supervision of civil works of elevated metro stations, tunnels, underground stations and depots, as well as supply of metro trainsets, traction power supply, signaling equipment, passenger information system, CCTV, access control, fire safety & fire protection, air-conditioning and ventilation, escalators, elevators, etc. The work is slated for completion by the first quarter of 2022.",173,192
Indian infrastructure,"Indian infrastructure firm GMR Group said Thursday it will buy a 50 percent stake in a power project being set up by Indian power utility NTPC and its partner, Japan's Marubeni, in India'
GMR Infrastructure, a part of the $7 billion G.R.I. Group, will own the balance 45 percent, the company said.
The 1,320-megawatt project at Dadri in Uttar Pradesh state, with an investment of about 80 billion rupees ($1.6 billion), will use imported coal and will start producing 300 megawatts of electricity by July 2013, GMI said in an Indian stock exchange filing.",174,198
Indian infrastructure,"Indian infrastructure is on the upswing, with a $1 trillion investment opportunity over the next 12 years. But the sector has been slow to embrace new technology to meet its goals of building infrastructure in the most cost-effective way, and the lack of adoption is slowing down the pace of the industry’s growth, which is only expected to pick up in 2019.
The “Global Infrastructure Investment Outlook – 4th Edition” report was launched today in Mumbai at a special event attended by industry leaders, including Anil Sardana, Chief Executive, Larsen & Toubro, the report’
s sponsor. It identifies the opportunities and challenges that the infrastructure industry is facing, along with some of its solutions.",175,199
Indian infrastructure,"Indian infrastructure sector to clock 9.9% CAGR till 2024
The infrastructure industry in India is estimated to grow at 10.5% to reach USD 1.3 trillion (around Rs 92 lakh crore) in 2018-19, according to a study by industry chamber Ficci. This will be the highest among the sectors in the country, which is expected to contribute to 37.2% of its GDP, the study said. The infrastructure development will have the largest impact on the employment scenario, creating 14 million jobs in a decade.
This is in contrast to the 8.6% growth registered in FY18. In terms of the contribution to GDP as a sector, it is poised to increase by around 2.4% over FY19 and FY20.",176,183
Indian infrastructure,"Indian infrastructure company L&T is set to bag a Rs. 1,300 crore order from the Indian Railways for the construction of a 6 km rail line connecting the city of Kota with its industrial hub, Kishangarh.
The company will build a bridge over the Kali River to facilitate the movement of trains between Kothari, the existing railway station near Kala Dungari and the upcoming Kita railway yard near the industrial area of the region, LTI’s managing director (railways) S. N. Srinivasan said. KK Nagar and Kailashpuri will be connected with the proposed railway line. It was reported earlier today, that the order is part of India’ first bullet train route that will connect the cities of Ahmedabad, Mumbai, and Pune. The KRS- KITA railway link project will also enable freight movement to and from KOTRA and will have a capacity of 60-ton",177,198
Indian infrastructure,"Indian infrastructure companies to raise Rs 30,000 crore
India infrastructure projects are estimated to rake in around Rs. 100, 000 crores ($21.7 billion) this year, a 40 per cent rise over the 2011-12 fiscal.
The projects, including airports, roads, ports, power plants, railways, refineries and power transmission lines, would be financed through both the public and private sectors. The total cost of these projects could be in the range of Rs100-120 lakh crore. Of this amount, the government would finance about 50 per percent of them, while the balance would come through the private sector. In 2009-10 infrastructure was estimated at Rs80-90,00 crore, according to an estimate by the Ministry of Finance. It is expected to rise to Rs1,20,100 crore in this fiscal, and reach a maximum of $210 billion in ",178,189
Indian infrastructure,"Indian infrastructure is an enigma. It has a very good connectivity in terms of railways and airways and is one of the most industrialized country in Asia. The problem is that the country doesn’t have enough infrastructure to support its industrialization.
In 2018, India had a total of $1.8 trillion of investment in infrastructure. A large portion of its investment went to the construction of a high-speed rail network that was expected to connect 12 cities in the north and south of India and to link the capital city to China. However, it was later revealed that this rail project was in fact only a pilot project and that it did not have the necessary capital to build the entire network. In fact, the total investment for the project had been only 1/5 of what was originally estimated. This means that there is still a long way to go before India can become an industrial",179,182
Indian infrastructure,"Indian infrastructure is set to get a massive boost from Prime Minister Narendra Modi’s ambitious Bharatmala Project, which will connect 12,000 km of existing highways and roads across the country, creating a seamless network for long-haul truckers.
“This is the most important infrastructure project in recent times and is a game changer for the road sector,” says Sanjay Kothari, MD, Ashoka Buildcon. “It will not only boost connectivity to remote areas, but also bring about a transformation in the quality of life for millions of people.”
The project, with an estimated cost of $140 billion, will create a network of expressways, four-lane highways with interlinked roads and bridges to link major cities to the hinterland, and will improve connectivity in remote parts that have so far been neglected. The project is expected to provide direct employment to 3 million",180,180
