Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian economy,"Indian economy is on the brink of a recession. The RBI is expected to cut rates by 50 basis points.
The RBIs Monetary Policy Committee (MPC) is scheduled to meet on 4 and 6th April. This meeting will be held amidst the backdrop of weak economic growth and rising inflation. On the other hand, the government is also facing fiscal challenges. In this context, it is important to understand the role of monetization in the economy. Monitization is the process by which central banks create money out of thin air. It is a way of increasing the supply of money in an economy, which can help to boost economic activity. However, monitisation can also have negative consequences, such as inflating asset prices and creating bubbles. Therefore, central bankers must be careful when using monatisation to stimulate the economic cycle.",69,195,0.6139240506329114,7.716905656504581,0.903629650141723,0.04383145986251503,0.8933333333333332,0.8817910447761189,0.7910055293526028,61.07051374150777,70.32911392405063,56.50212705615428
Indian economy,"Indian economy is set to become the fifth largest economy in the world by 2030, according to a report by the World Bank.
The report also said that India’s economy will be larger than the UK and France. It will also be bigger than Canada, Spain, Italy and South Korea. The report said the Indian GDP is expected to grow by an average of 7.5 percent per annum between 1990 and 31. By 95, India is projected to be the third largest in terms of Gross Domestic Product (GDP) at purchasing power parity (PPP) and the fourth largest at market exchange rate.",70,182,0.5897435897435898,6.379052256590135,0.8891121077409947,0.05361601890334126,0.87,0.8662365591397853,0.772455673508202,58.5,53.794871794871796,50.07558479532164
Indian economy,"Indian economy is set to grow at 7.5 per cent this year, said Finance Minister Arun Jaitley.
Indian economy will grow by 6.8 per in 2015-16, as per the Central Statistics Office's (CSO) first advance estimate. The CSO has said that the economy has grown at a slower rate of 5.3 per this fiscal.",71,194,0.7230769230769231,5.829632525692798,0.9223264045183608,0.04284462641142148,0.88,0.9043902439024395,0.7997305673716957,65.72222222222223,61.33846153846154,0.0
Indian economy,"Indian economy in 2017: A mixed bag
The Indian economic growth in the last fiscal year was the lowest in three years. But, there were some positives too.
India’s GDP growth rate fell to a three-year low of 6.1 percent in FY 16-18. (Reuters)
By Abhishek Kumar
A year ago, India’ s economy was seen as a star performer. It was growing at more than 7 percent and the government was touting it as the world’S fastest growing economy. In 30 years, the country had never seen such high growth. The Narendra Modi government had promised to take it to 8 percent by 5 years and 9 percent thereafter. As the economy slowed down, it was a setback for the",72,180,0.5517241379310345,6.643638388299197,0.8805025266516588,0.05528788860794373,0.8720000000000001,0.8826446280991734,0.77526867048985,56.60209780814556,54.786206896551725,58.04586008051355
Indian economy,"Indian economy has the potential to grow at 10% in next 5 years: NITI Aayog
India's economy can grow by 9-11% over the next five years, said Niti Aaayo Vice-Chairman Rajiv Kumar on Thursday.
""I think there is a lot of potential for the economy to be able to achieve 8-9% growth in the coming years. I think we can even go to 7-8% if we are able, if the world is able and we make the right policy choices,"" he said at the 26th Convocation of the Indian Institute of Management, Bangalore. He said the country' s economy is already growing at a rate of 6.5% and ""we are not far from the high growth rate"".
He said India",73,180,0.5298013245033113,6.510307670169276,0.8733869302087175,0.05810665869988546,0.8599999999999999,0.879055118110237,0.787344738075583,57.1969696969697,56.913907284768214,46.397619047619045
Indian economy,"Indian economy is on the verge of a major slowdown, with the manufacturing sector contracting for the fourth consecutive month in April.
The manufacturers’ body Assocham said the economy was facing a “slowdown” and the government must act to reverse the trend. “The slowing of the growth rate of industrial production is a matter of concern. The slowest growth of 0.1 per cent in the month of April is an indication that the slow down is deepening,” Asoschm said in a statement. It said that manufactures were feeling the pinch of higher interest rates and falling consumer demand. As a result, the industry is now “stagnant” with “no fresh investments or new projects in sight.”
“The government needs to act quickly to arrest the slide,” the statement said. Manufacturing has been hit hard by the global slow-down",74,186,0.5276073619631901,6.736039869896434,0.8744730543614047,0.05674335458199837,0.8266666666666667,0.8284892086330933,0.7358619668206918,52.80479907903731,52.22085889570552,43.052180893765055
Indian economy,"Indian economy grows 7.4% in Q3
The Indian government has announced that the country's economy grew at a rate of 6.3% during the first quarter of the 2010-11 fiscal year, which ended on June 30. The figure is below the official forecast of a 8% growth rate.
Indian economy to grow 9%: Montek
In a report published in the Times of India, Planning Commission Deputy Chairman MonteK. Ahluwalia said that India'...
Economy to clock 12% GDP growth: Pranab Mukherjee
Finance Minister P. Chidambaram has said the Indian economic growth is expected to cross 5% this year and may even...",75,196,0.6229508196721312,6.880716699231408,0.9014809260742518,0.04722055729662231,0.8500000000000001,0.9048979591836737,0.8030654512715024,69.59218289085547,72.24590163934427,69.20656249999999
Indian economy,"Indian economy is at the cusp of a major structural change. The Indian government is now actively seeking to transform the country into a manufacturing hub by offering incentives to foreign companies to set up manufacture units in India.
India is the world’s second largest consumer of smartphones, and the government has taken a number of steps to encourage manufacturers to build their own factories in the subcontinent. This includes providing tax inversion schemes and subsidies for local manufactures. However, the Indian market is still dominated by Chinese smartphone manufacturer, which account for nearly 90% of the total market share. While Chinese companies are still the market leaders in terms of sales, Indian companies have been able to gain a foothold in a few segments. Indian smart phone manufactuers have already made a mark in entry-level and mid-range segments, but they are yet to make a dent",76,194,0.5878787878787879,7.551439758366772,0.8959576638425454,0.04691909333951791,0.8733333333333334,0.8873758865248226,0.8016314259293204,56.81311650846827,64.98181818181818,65.82332738626226
Indian economy,"Indian economy is in deep crisis: Rahul Gandhi
Indian economy in crisis, says Rahu Gandi
Gandhi said the Modi government had failed to create jobs for the youth and had not taken any steps to boost the economy.
New Delhi: Congress President Rahual Gandh has said that the Indian Economy is facing a deep-rooted crisis. The Congress has attacked the government on the economic front and said it is not able to provide jobs to the people. Congress leader Rahua Gandha has made a big allegation against the central government. He said on Saturday that there is a serious crisis in the country's economy, the Narendra Mod government is unable to generate employment. Gandhe said in a tweet, ""India'a economy has been in trouble for a long time, but the BJP government has failed.""
He said, “Indians are facing unemployment and the Central Government is trying to hide it",77,198,0.5,6.557438524302001,0.8653428024678452,0.06023506331061401,0.86,0.8756756756756761,0.7525529406790857,53.71836906263136,50.30232558139535,52.51489599247856
Indian economy,"Indian economy has been growing at a steady pace of 7.5% over the last three years and is expected to grow at the same rate in 2015-16. India’s GDP growth rate is estimated to be 8.2% in the 12 months to March 31, 008, according to the International Monetary Fund (IMF).
India is the world’ s fastest-growing major economy, and the second-largest in terms of purchasing power parity. It is one of the few countries in Asia with a high level of economic freedom.
The Indian government has implemented several policies to promote economic growth and development. These include liberalization of foreign direct investment (FDI), privatization, deregulation, tax reforms, liberalized trade policies, privacy, increased public sp",78,182,0.6232876712328768,7.531213586281548,0.9051395603472746,0.04382854644019895,0.8720000000000001,0.8822950819672133,0.8118553321470001,68.94738828721583,77.15753424657534,65.62896825396825
Indian economy,"Indian economy is the sixth largest economy in the world in terms of nominal GDP and the third largest in purchasing power parity (PPP) after the US and China. The Indian Gross Domestic Product (GDP) was estimated to be US$ 1.64 trillion in 2013 and is expected to grow at a rate of 6.1% in fiscal year 09-10.
India is one of the largest producers of steel, coal, iron ore, manganese ore and mica. India is also one the leading exporters of agricultural products such as tea, spices, fruits, nuts, sugar, cotton, rice, wheat, oilseeds, etc. Major industries in India include automobiles, telecommunications, chemicals, pharmaceuticals and textiles. There are a number of incentives",79,194,0.6099290780141844,7.242506521172063,0.9000936385929852,0.0464849585687797,0.808,0.8126495726495738,0.7619997663496988,43.84139784946237,41.4468085106383,40.64645954365581
Indian economy,"Indian economy on the road to recovery
Apr 19, 2016 | Investment, Macroeconomics, Policy
In the last 3-4 years, the Indian Economy has been through a very turbulent period. The country witnessed the worst ever demonetization in 8 years and was followed by the biggest ever tax reform in the form of Goods and Services Tax (GST). The demonization exercise led to a sharp decline in consumption and investment activity, which resulted in a severe recession in Indian markets. However, in recent times, Indian economic conditions have improved and the economy is on its way to recover.
The government has taken several measures to improve the economic situation in India. These measures have helped the country to overcome the revenue shortfall caused by demonitization. Some of the major measures taken by government to boost the GDP",80,186,0.5833333333333334,7.285830998131464,0.8932649762767676,0.04866801631029878,0.8266666666666667,0.8412121212121217,0.7764510864482517,56.34561723525932,63.12179487179487,58.60416666666667
Indian economy,"Indian economy is growing at a rapid pace. India is the fastest growing major economy in the world. The Indian Economy has been growing steadily since the early 1990s. In fact, the Indian growth rate has exceeded the average growth rates of the major developed countries.
India is a vast country with a diverse culture and people. It has a rich history and a unique heritage. With a population of over 2 billion people, it is one of largest countries in terms of population. This makes it an ideal place to invest in real estate. There are many opportunities for investment in India. You can invest directly in property or you can buy shares in a company that owns property. If you want to buy property in Delhi, then you need to know about the property laws in this city. Here are some tips to help you understand the laws related to property buying and selling in delhi",81,190,0.5317919075144508,6.994630475681291,0.8774563779540439,0.054754735335719756,0.7733333333333333,0.7924832214765105,0.7696373010488616,39.828322784810126,38.75722543352601,37.11569925983639
Indian economy,"Indian economy grows 5.4% in July-September quarter
Indian economy grew at a faster-than-expected 7.9% rate in the July to September quarter, the government said on Friday, boosted by a strong performance from the manufacturing sector.
The economy, which was battered in 2021 by the coronavirus pandemic, expanded 8.5% year-on-year in April-June, its fastest pace in eight quarters. The latest figures showed the economy was still recovering from a pan-India lockdown in early 1992. However, it is still below its pre-pandemic levels. In the fiscal year ending in March, India's economy expanded by 6.7% - its slowest growth in a decade. India is also facing a slowdown as its economy slows down",82,185,0.5205479452054794,6.289804753377997,0.8689958235110046,0.06052810480457217,0.8240000000000001,0.8540983606557371,0.744174677990173,48.666666666666664,46.342465753424655,47.58125
Indian economy,"Indian economy to grow 7.5% in 2016: RBI
The Indian central bank on Tuesday projected the economy would grow at 6.9-7 per cent in the current fiscal year and 8 per cen...
RBI to start currency swap scheme for exporters from next week
Reserve Bank of India (RBi) will start the currency swapping scheme from May 15 to ease the problems faced by exporter...",83,197,0.7333333333333333,6.350852961085883,0.9281631077729124,0.038311757396739976,0.9199999999999999,0.9231372549019617,0.8319382434721035,78.75,75.41891891891892,0.0
Indian economy,"Indian economy to grow at 7.8% in 2018-19: World Bank
The World Economic Outlook (WEO) report said that the global economy is projected to expand by 3.9% this year, and by another 4% next year.
India's GDP growth is estimated to increase to 6.7% and 1.1% for 5-year average (2.5% to the end of 8th Plan and then 0.6% over the 9th and the first half of the tenth plan), according to a World bank report. (Reuters File Photo)
Growth in India is expected to pick up to about ¾ per cent in the current fiscal year (FY17) and accelerate to around ½ per year in FY",84,181,0.6074074074074074,7.0574363197557375,0.8983633835630124,0.04770924534928148,0.8959999999999999,0.8655855855855853,0.7892353373104234,58.193768978933385,62.733333333333334,54.70827998292787
Indian economy,"Indian economy in the grip of recession
The Indian Economy is in deep recesion. The Indian GDP has shrunk by 23.9% in April-June 3020. This is the worst fall in Gross Domestic Product (GDP) in over 40 years.
In the first quarter of the current financial year, the GVA or Growth Value Added in manufacturing sector has fallen by a whopping 50%.
India’s GST collection has declined by Rs 1.25 lakh crore in July 018. In the month of June 81, GSTR 9C filing was 73% of total filings. GTR 6 filers were ₹  ​​80,00 crores. On the other",85,182,0.6333333333333333,6.937819061732104,0.9045933806184929,0.04588662944265597,0.89,0.877083333333334,0.7803609998822151,63.850721400030785,64.275,67.29076086956522
Indian economy,"Indian economy grew 5.1% in the second quarter of 2017-18, government data showed on Friday, as a boost to private consumption and higher government spending offset the impact of a lingering drought and demonetisation.
The growth rate was the same as the first quarter, and a tad higher than the 4.9% estimated by a Reuters poll. The growth was also higher compared to the government’s own estimate of around 6.5% for the quarter. India’ s gross domestic product (GDP) expanded 7.2% on year in 1 July-30 September quarter from a year earlier. That was higher from 8.7% growth in April-June quarter and 9.3% expansion in July 31, 0ctober ­3, quarter last year. GDP in Q2 was at $",86,188,0.6013986013986014,7.19168128606098,0.8975391389635807,0.04753823035266729,0.8879999999999999,0.8776470588235299,0.7931202065198915,66.50698324022346,63.74825174825175,56.2468253968254
Indian economy,"Indian economy will grow by 7.5% this fiscal, says FM Jaitley
The Indian Economy will see a 6.9% growth in the first quarter of 2017-18, followed by a growth of around 8% in Q2 and 9.1% and a further 10.3% by the end of the fisical year, said Finance Minister Arun Jailtey on Monday.
""The GDP growth rate for 3 months of current fiscall year is 5.7%. The GVA growth for the same period is around six percent. The growth is expected to be around seven percent in 4th quarter and the Gross Value Added (GVA) growth will be 0-05 percent,"" said Jaiyte. ""The economy is showing signs of revival. Growth is going to improve.""
Jaitely was speaking",87,193,0.54421768707483,6.5982887907385805,0.8780855283534502,0.05625132494070845,0.8560000000000001,0.8347967479674799,0.7632288935770254,52.37591149107368,45.48979591836735,40.065
Indian economy,"Indian economy is growing at a rate of 7.5% per annum. The government of India has identified the need for improving the efficiency of the Indian transportation system.
The Ministry of Road Transport and Highways (MoRTH) is the nodal agency for formulating and implementing policies and programmes for road transport and highways in India. It is also responsible for the implementation of Union Budget provisions for these sectors. MoR&H is responsible to the Government of india for all matters relating to road Transport, road safety, traffic rules and regulations, and transport research. This ministry is headed by the Minister for Road transport & High ways, who is a Cabinet Minister. Minister of state for Transport is assisted in the Ministry by two Ministers of State for transport.",88,184,0.5633802816901409,6.713450866373513,0.8842170204371272,0.053795291818142264,0.8480000000000001,0.8250847457627125,0.7470890167904858,48.20987654320987,45.471830985915496,44.62390417940877
Indian economy,"Indian economy will grow 8% in FY22, says IMF chief
India’s economy is expected to grow at 9.5 per cent in the fiscal year 2021-2 (FY 17) and 7.8 per …
RBI to meet on August 4 to decide on monetary policy
The Reserve Bank of India (RBi) will meet for its monitory policy committee (MPC) meeting on 04 August to review …",89,198,0.7272727272727273,6.381792281739725,0.9266878462105154,0.0388616560957551,0.8933333333333334,0.9139622641509446,0.8317513685934737,67.50754098360656,74.96103896103897,40.75
Indian economy,"Indian economy is one of the fastest growing economies in the world. In the last two decades, the economy has grown by an average of 7% per annum. The country’s per capita income has risen from US$ 350 in 1991 to US $1,005 in FY 2013.
The country is ranked as the 4th largest economy in terms of GDP and is the third largest in purchasing power parity terms. As of September 6, 08, India has a population of about 870 million, which is expected to reach 906 million by 5th July,2102. India is a democratic country with a federal structure. It is also a constitutional republic, with the parliament being the supreme legislative body. Executive power is vested in a President, who is head of state",90,194,0.5763888888888888,6.916666666666667,0.8891361388110074,0.05136480160075913,0.8240000000000001,0.8316666666666671,0.761359885160892,46.511166253101734,42.90972222222222,44.704613921040114
Indian economy,"Indian economy is going through a slowdown. In the first quarter of 2019-2, the GDP growth rate was 5.8% and in the second quarter it was a mere 4.5%. The growth in manufacturing and services sector is also slowing down. The major reason for this slow down is the impact of the global slow-down and the US-China trade war.
The Indian stock market is not immune to this global trend. After a long bull run, it is now in a correction mode. A correction is a fall of at least 10% from the peak. It is followed by a rebound and then another fall, which is called a bear market. There is no doubt that the market has been in correction for some time now. But the question is how much more it will fall?
We have been seeing a lot of volatility in",91,188,0.5297619047619048,6.86649907331309,0.876008572225539,0.055718739319820805,0.8333333333333334,0.8208333333333335,0.7452561451264502,43.61538461538461,45.55357142857143,38.16449691085613
Indian economy,"Indian economy is going through a difficult phase. The slowdown in growth has been witnessed in the last few quarters. This is mainly due to the slow down in consumption, investment and exports.
The slowing down of the economy has also impacted the real estate sector. There has not been much activity in realty sector in last two years. However, the sector is still attractive for investors. Investing in residential real-estate is one of best ways to make money. Many investments are made in this sector by individuals, corporates, NRIs and HNIs. Real estate is also considered as a long term investing option. It is a safe investor. One can also earn rental income by invest in property. Moreover, there are many tax benefits to invest or buy a property in India. So, it is always advisable to buy property rather than keeping money in a bank. Here are some of reasons to consider investin in",92,200,0.5168539325842697,6.895691538761925,0.8726316977856317,0.056597569379800455,0.8285714285714285,0.8384415584415581,0.7582804060490671,46.808679084518715,48.78089887640449,47.29477751132427
Indian economy,"Indian economy set to grow at 7.4% in 2021: IMF
India's economy is expected to rebound to 9.5 per cent in the current fiscal, before slowing to around 6.8 per...
Govt to infuse Rs 10,009 cr in state-run banks
The government will infusion R 3,750 crore in Vijaya Bank, RBI said in a notification.
Budget 5G: Gov’t allocates R30K cr for BharatNet project
In the Budget, the government has allocated R26,578 cr to the Department of Telecommunications for 4G and 8G network rollout.",93,199,0.7019230769230769,7.158238932543718,0.9237937835813058,0.03778133704284097,0.8799999999999999,0.8840000000000009,0.8240093715693229,78.46156618906011,84.72115384615384,73.39846743295018
Indian economy,"Indian economy will grow at 8.5% in 2010: Montek Singh Ahluwalia
The Indian Economy will continue to grow strongly in the next few years, the Deputy Chairman of the Planning Commission, Monteck Singh Ahulwalia said.
Addressing the 6th Annual Convention of FICCI, Mr Ahuwlia said, ""I am very optimistic about the Indian growth prospects in coming years. I am not sure whether we will get the growth rate of 9% or 11% but I do believe that we can get growth rates of at least 7-8% over the medium term. So, I think the economy is in good shape and will do well.""
Mr Ahaluwlia added that the country's growth is driven by domestic demand and investments. He said that India has a good fiscal situation and the government has been able to",94,193,0.5961538461538461,7.445959151936552,0.8975700468778295,0.046705031350715534,0.8666666666666667,0.8884848484848481,0.8182166334149579,72.75806451612902,74.8076923076923,66.11444805194805
Indian economy,"Indian economy to grow at 7.3% in 2018-19: World Bank
The World Economic Outlook (WEO) update also projects the Indian GDP to expand by 8.2 per cent in the 12 months ending March 31, 0.1 percentage point higher than the previous forecast in June.
India’s economy is projected to register 6.5 per year growth in FY17 and 9.8 per annum in financial year 5. (Reuters)
In a big boost to the Narendra Modi government, the World bank on Tuesday projecting a 4.6 per annual growth for the current financial, up from ¾ per last year. The growth projection for Fy ½ is the highest since ¶ ¼ per in fiscal ´ ¢. In a press statement, World said the growth",95,193,0.6330935251798561,7.464062581183745,0.9073584895072183,0.04322952435130047,0.8959999999999999,0.9008695652173919,0.8062928667144411,72.58794887401096,81.4820143884892,70.9090909090909
Indian economy,"Indian economy to grow 7.5% in FY19: World Bank
The World bank has projected the Indian economic growth rate to 6.7 per cent in 2018 and 4.3 per cen...
Sensex, Nifty end higher on positive global cues
Markets ended in the green on Wednesday, buoyed by positive cue from global markets.
India's GDP growth likely to pick up to over 8% by 12th Plan: Niti Aayog
Niti Ayog vice chairman Rajiv Kumar on Monday said that the country' s Gross Domestic Product (GDP)...
Economy likely grew 5.6% last fiscal, says CEA Subramanian
Chief Economic Adviser (CEA) K V",96,182,0.6721311475409836,7.423931175486519,0.9172980730580742,0.03963934012052906,0.89,0.8987755102040813,0.8536004171374645,77.29215928283747,82.04098360655738,68.85854341736695
Indian economy,"Indian economy may contract 1.3% in 2022-23: World Bank
India’s economy is projected to contract by 7.4 per cent in the current fiscal year ending March 31, 0.5 percentage point higher than the earlier forecast, according to a World bank report.
The World Economic Outlook (WEO) released by the Worldbank on Tuesday, projects the Indian GDP to grow by a meagre 4.8 per in FY24, the lowest among major economies. The Indian growth rate is expected to be higher only than that of the poorest countries, such as Pakistan, Ethiopia, and Niger. It is also lower than China’ s growth of 5.2 per. In Fy21 and F’2o, India’S economy contracted by over 9 per",97,187,0.6131386861313869,7.176604324820792,0.9005760115010047,0.046531114094769434,0.8960000000000001,0.8973451327433631,0.8072176501273868,70.23358413132695,72.17518248175182,67.46633771929825
Indian economy,"Indian economy is growing at a steady pace and is expected to grow at 7.5 per cent in the current fiscal.
The Indian equity markets closed lower on Tuesday, with the Sensex and Nifty shedding 0.20 per and 1.05 points respectively. The S&P BSE SENSEX closed at the 36,142.73 mark, down by 51 points or 24 basis points. On the NSE, the broader NIFTY50 index settled at its day’s low of 9,857, losing 4 points, or just 8 basis point. Both the indices started the day on a positive note, but pared gains in last two hours of trade.",98,200,0.6428571428571429,6.80336051416609,0.9063615856799456,0.04569470563119545,0.8300000000000001,0.8727272727272734,0.79375688507696,58.49905318153819,61.026785714285715,52.44818239795919
Indian economy,"Indian economy is expected to grow by 7.2 per cent in the current financial year. The Indian GDP is likely to touch $ 2.5 trillion by the end of 12th Five Year Plan, according to the Economic Survey.
The Survey, tabled in Parliament by Finance Minister Pranab Mukherjee, said the Indian Economy will be the fastest growing economy in 5 years. In 6 years, the economy will become the third largest in terms of Gross Domestic Product (GDP) in purchasing power parity (PPP) terms, it said.",99,198,0.59,5.9,0.8854260058210721,0.05728699708946394,0.8,0.825789473684211,0.74859519186218,44.07582938388626,46.49,41.29721467391305
Indian economy,"Indian economy is expected to grow at 7.5% in 2010-11 and 8.0% for the next two years, according to the latest World Economic Outlook (WEO) report released by the International Monetary Fund (IMF).
The WEO report also says that the Indian growth is among the highest in the world.
""India's growth remains among highest, at about 6.3% this year and projected to rise to 9.1% next year,"" the WTO said.",100,200,0.6153846153846154,5.870395085642743,0.892369111678099,0.054940589179883946,0.8266666666666668,0.8453731343283585,0.773300229562052,53.50523702142867,51.83516483516483,48.169230769230765
Indian economy,"Indian economy is growing and this has given rise to a large number of businesses and startups. The government of India has also been working on a number a policy reforms to encourage start-ups in the country. In order to facilitate these start ups, the government has recently launched the Startup India initiative.
The Start-up initiatives by the Government of Indian are a set of measures to promote and support the start up ecosystem in India. These initiates include relaxation in regulatory requirements for start –ups, tax benefits, and funding support. This is an attempt by government to help start -ups to grow and create jobs. Startups can also apply for a Start up India Seal to be used on their website and other marketing collaterals.",101,180,0.5211267605633803,6.209942051395499,0.8684857326896797,0.061104390428698946,0.8400000000000001,0.856271186440678,0.7517513108975747,51.70991270724706,50.66197183098591,47.871134020618555
Indian economy,"Indian economy to grow at 7.5% in FY17: Moody's
The Indian government' s fiscal deficit for the 2015-16 fiscial year is estimated at around 3.9% of GDP.
India''S Gross Domestic Product (GDP) is expected to expand by 6.8% during the current fisical year and 8.2% the next year, Moorg'a' said in a report. (Reuters)
In the backdrop of a global economic recovery, India’s Growth will accelerate to 9.4% and GVA to GNI ratio will rise to around100% by Fiscal Year 18 (FY21), Moog’a’ said. In the report titled ‘Indian",102,180,0.6115702479338843,6.7272727272727275,0.8974672793322784,0.0492286541517925,0.91,0.9109278350515474,0.8045801434374734,69.43060842925686,69.48760330578513,63.26694373401535
Indian economy,"Indian economy has a huge potential to grow and it is the need of the hour to focus on the needs of women entrepreneurs, said Nandan Nilekani, co-founder of Infosys and chairman of Unique Identification Authority of India (UIDAI) in a recent interview.
Nilelani is also the co chair of Governing Council of NASSCOM Foundation, which is a not-for-profit organization that works towards improving the lives of underprivileged sections of society through technology. Nasscom Foundation’s mission is to create a positive impact on society by providing access to quality education, healthcare, and employment opportunities for under-priviledged communities. It also aims to promote sustainable development by empowering women and youth through education and training programs. The foundation also provides support for entreprenurship development",103,183,0.6293706293706294,7.526178090063817,0.906699686484968,0.04328805898163546,0.8880000000000001,0.890756302521009,0.8181830216870514,73.82727713178295,76.94405594405595,77.70778175313059
Indian economy,"Indian economy is growing at the rate of 7.5% and the GDP is expected to touch $5 trillion by 2025. The country is poised to become a $10 trn economy by the end of the next decade, and to achieve this, India needs to transform itself into a high-growth, high quality, inclusive and sustainable economy.
The Government of India has set a target of achieving 8% Gross Domestic Product (GDP) growth in the medium term. This growth rate is achievable provided the country addresses the key challenges in terms of employment, infrastructure, governance and education. India is at a cusp of a demographic dividend, which is an opportunity to accelerate the growth of its economy and create millions of jobs. In order to realize this potential, the Government has initiated several reforms in areas of taxation, land ac",104,196,0.546583850931677,6.935371574904086,0.8811219286800248,0.05386835119666662,0.8733333333333334,0.8618978102189778,0.7641052818279463,55.288157981831,56.43478260869565,53.86699886566197
Indian economy,"Indian economy has been on a slow and steady recovery path since the global financial crisis of 2008. The economy is expected to grow at a pace of around 7.5% in 12th Five Year Plan period (2102-22). The government has taken steps to ensure that the growth is inclusive and sustainable. In this article we will discuss about the steps taken by the government to achieve inclusiveness in Indian Economy.
The Indian government is committed to providing equal opportunities for all citizens, regardless of their social or economic status. To achieve this goal, the Government has implemented a number of programs and policies aimed at promoting inclusivity in the economy. Some of these initiatives include:
1. Providing subsidies and incentives to encourage entrepreneurship among underprivileged communities. These programs are aiming to provide access to capital and other resources to",105,191,0.6242038216560509,7.821251467782697,0.9067928370532866,0.04244600286923451,0.9266666666666666,0.9139849624060152,0.8127215321380588,79.7170542635659,76.77070063694268,76.0771103896104
Indian economy,"Indian economy is expected to grow at a rate of 7.5% in 2016 and 8% during 12th Plan period.
The economy will be driven by the revival of investment, especially in infrastructure and manufacturing, and by a strong private consumption, which will continue to be the main driver of growth. The Indian government’s efforts to improve the business environment and the macroeconomic stability will also support the recovery. However, the growth is projected to moderate to 6.7% by 31 March 021, as the economy adjusts to the new normal of slower growth and lower inflation. In the medium term, India’ s growth will depend on its ability to increase the quality of its human capital, improve its infrastructural capacity, reduce the cost of doing business and enhance its global competitiveness. India is well-positioned for accelerated growth in the next decade, but",106,200,0.5766871165644172,7.3626482298867995,0.891935136817354,0.04884977339512873,0.8466666666666667,0.8664748201438849,0.7685085204711923,55.705426675159764,61.11042944785276,54.40089285714286
Indian economy,"Indian economy is in the midst of a transformation, which is driven by technology. It is now time to rethink the way we do business.
The Indian business landscape is changing fast. The world is moving towards a digital economy, where the Internet of Things (IoT), Artificial Intelligence (AI) and machine learning are changing the ways we interact with each other. These new technologies are helping to create a more efficient and connected world. They are also helping us to find new ways to do things that we never thought possible before. For example, we can now use AI to diagnose diseases and predict weather patterns. We can also use IoT to monitor our health and track our movements. This is just the beginning of what is possible with these new tools. In the future, these technological advancements will change the face of business as we know it. So,",107,182,0.5352941176470588,6.97938139851107,0.8783170838588548,0.05455534756920282,0.86,0.857260273972603,0.7793508857824444,60.21399101898089,58.523529411764706,60.79277022190408
Indian economy,"Indian economy will grow by 6.7% in 2017-18: IMF
India’s economy is expected to grow 7.2 percent this year and 8 percent in the next, the IMFC said.
The Indian government’ s economic policies are set to make the country the fastest growing major economy in Asia in coming years, according to the International Monetary Fund (IMF).
In its latest World Economic Outlook (WEO) report released on Tuesday, IMFB said India’S economy would grow at 1.4 percent over the course of 5 years from 0.6 percent now. The IMFS said the Indian growth rate was projected to rise to 4.3 percent by the end of the 3-year period. India is the only major emerging market economy projecting a higher growth in per cap",108,185,0.5958904109589042,7.200171230840601,0.8961197096097664,0.04799600495483152,0.9040000000000001,0.889508196721312,0.794720667754801,69.53041825095056,67.37671232876713,66.85518753781004
Indian economy,"Indian economy in 2022: A year of uncertainty
India’s economy will be facing many uncertainties in the year ahead, with the war in Ukraine, rising inflation and interest rates, and the slowdown in China.
The Indian government has announced a slew of measures to boost the economy, including a ₹10,00-crore ($1.3-billion) fund to support startups and a new scheme to promote the manufacturing of electronic goods. However, these measures may not be enough to offset the impact of the global economic slow-down. The Indian rupee has also come under pressure, falling to a record low against the US dollar. This has led to concerns about the country’ s ability to attract foreign investment. With all these unprecedented events, it is difficult to predict what 12 months will bring for the Indian",109,188,0.6329113924050633,7.9555728417573,0.9096461707770891,0.04109500738383397,0.86,0.8770149253731341,0.8107377595304615,70.48706896551724,76.13924050632912,65.76342012214721
Indian economy,"Indian economy has been growing at a healthy rate over the past few years, and this has resulted in a significant increase in the demand for cement. The Indian cements industry is one of the largest in Asia and is expected to grow even further in coming years.
The Indian Cement Industry is dominated by a few large players, who together account for over 70% of total cemen production. However, there are also many small and medium-sized ceme companies operating in India. These companies are often family-owned and operated, but they are growing in size and importance as the industry continues to expand. In recent years
There are a number of factors that are driving the growth of cem industry in india. First, the country has a large and growing population, which is increasing the overall demand
Cement industry plays an important role in economic development of India, as it is the second",110,186,0.5402298850574713,7.126121609641692,0.8806447147332817,0.053270547549090996,0.8799999999999999,0.8853333333333332,0.7727537654944384,61.34130434782609,62.91954022988506,65.07566312997348
Indian economy,"Indian economy is going through a very difficult time. The situation is so bad that even the Reserve Bank of India (RBI) is concerned. RBI has now said that the economy will continue to grow at a slower pace and that it is likely to remain so for the next few quarters.
The economy has been growing at 6.1 per cent in the last quarter of the financial year 2018-19, which is the lowest growth rate in six years. In the first quarter, it grew at just 5.8 per and in second quarter it was 7 per. So, the growth has slowed down significantly. This is a big concern for Raghuram Rajan, who is RBIs Governor. He has said in a recent interview that “the economy needs to be revived. It is important that we do not lose hope and we continue with our reforms.”",111,186,0.5333333333333333,6.850790708621402,0.8768869227774653,0.055519264319263475,0.8866666666666667,0.862695035460993,0.7687279755381592,55.01927119831815,56.28484848484848,48.36879984438825
