Category,Prompt,Generated Text,i,MAX_LEN
Indian economy,"cycles in indian economic liberalization, 1966-1996","cycles in indian economic liberalization, 1966-1996. In this paper, we examine the relationship between liberalisation and growth by looking.
Liberalization of trade and liberalizing trade policies have become very much in vogue in the economic policy of the government at the centre and the states. Liberalization and economic growth are two of most debated issues in development economics this study aims to explore the impact of economic reform on. A comparative study between india and china with reference to their economic reforms and development. Economic liberalism is one of three types of liberal economic policies economic development economic and political liberalizations — and, to a lesser. India is a liberalized economy and there is no restriction on foreign capital inflows in india liberalised economic environment in which the.",65,183
Indian economy,role of women workers in the indian economy,"role of women workers in the indian economy | role of
The Role of Women in India's Economy. The number of working women in this country is growing at an exponential pace. With the advent of new technologies, globalization, and a more educated workforce, working mothers are becoming the norm rather than the anomaly.Learn More
Role of Woman In The Society - Essay
Women in Indian Economy: Problems and Issues. India is a country having a huge population. In this huge country of 1.2 billion population, the female sex constitutes 49.3% of the population and they are playing a significant role in our country' …Learn
Essay on Role Of Women In Society....Learn […]Learn. Women are 50% [….Learn",66,196
Indian economy,"monopoly capital, private corporate sector and the indian economy: a study in relative growth, 1931-76","monopoly capital, private corporate sector and the indian economy: a study in relative growth, 1931-76
The Indian capital market has been witnessing a series of reforms since last few decades. The reforms in Indian securities law started with the Securities Law Amendment Act,1964. This was further amended in 1968 and 1975. In addition, the Reserve Bank of India Act 1959 was amended and Reserve bank of Indi Act in the year 1994 has provided the RBI with more autonomous role. These reforms have resulted in a greater number of companies coming into the capital markets for raising of resources. During this period, various factors, namely, economic growth and liberalization, had been playing their role in changing the pattern of growth of Indian Capital market. However, it is difficult to isolate the factors that are driving the growth in capital marke.
- Kothari, Shreekant, et al, KPMG. ""Capital markets in India: an overview."" Indian Management. January-",67,185
Indian economy,the indian industrial relations system: struggling to address the dynamics of a globalizing economy,"the indian industrial relations system: struggling to address the dynamics of a globalizing economy
Date2008
Author
Mishra, Anjani
MetadataShow full item record
Abstract
In the context of the global economy, India is a major destination for foreign direct investment, especially in the manufacturing sector. However, the rapid growth of this industry has not benefited the labour force in terms of higher wages, better working conditions and job security. In fact, labour in India, as elsewhere in South Asia, remains relatively undervalued and under-employed. The current industrial and economic policies have been shaped by the dominant global market-oriented ideology. As a result, workers are often seen only in economic and political terms. This paper focuses on one of India`s most vulnerable sectors, namely, textiles and clothing, to demonstrate how the state has been unable to protect the interests of workers and ensure decent employment.",68,181
Indian economy,self-reliance to dependence in indian economic development,"self-reliance to dependence in indian economic development
- Category
ECONOMICS
The first stage of an economic system (in the case of a developing country, as in India today) is that which depends on the external market for its raw material. During this stage, which we call the ‘pre-industrialisation’ stage, the economic activities are confined to production of food, fodder and furs for the market. The raw materials are drawn from the land and from other natural resources like forests, water sources and the like.
This stage is also called as the primary stage because here the main concern of the people was to survive and there was very little attention to the growth and development of economic activity. This is why the level of technological development in this pre- industrial stage was at a very low level. There was a heavy dependence on nature for food and other resources.",69,200
Indian economy,political economy and the analysis of indian development,"political economy and the analysis of indian development
- the american dream essays
The following is a list of books I've read on American politics, government, and/or political economy. The books are arranged by category with the best books listed first (alphabetically within each category). -- [This book is the first and best book on economic policy in India since 1947. It is not a textbook - it does not have exercises or problems at the end of the chapters. But it is full of insights, analysis, anecdotes. This is how you should imagine a good textbook, a book that does more than just give facts. I think the book would be equally interesting for those who have no prior knowledge of economic history. ]--.
",70,198
Indian economy,indian economy,"indian economy and the impact of globalization
India : The Global Economy (2005).
A country’s economy is a vital factor to its development in the world stage. India has been known for centuries as a place of great wealth and great spiritual importance. Today, it is known as one of the largest economies in Asia. It is currently one-seventh of a percent of world gross domestic product, and is expected to become the fourth-largest economy in 2040.
This essay will examine the role of trade and foreign exchange in India’ s growth, the relationship between growth and income distribution in terms of poverty rates, economic growth – and finally, discuss the future challenges and opportunities. The first part will focus on the economy as an integral component of Indian culture and identity. Next, I will discuss India ’ ‘s trade policies and its foreign-policy objectives, as well as the current trade situation.",71,189
Indian economy,the economic development of india,"the economic development of india since independence
- Type:
E Book
Economic growth of India was 7.2 percent in 1998-99 and 6.9 percent the previous year. The 2003-04 estimate of the Central Statistical Organisation (CSO) is 8.7 percent for 2011-12. India, like other countries of Asia, was affected by the global recession. Growth rate slowed down to 5.4 percent. It is expected to pick up in the next two years. In 2020-21, the growth is estimated at 9.3. percent and in five years at about 12 percent per year..",72,190
Indian economy,solar energy and its future role in indian economy,"solar energy and its future role in indian economy
s solar power in india, a new report by the indian energy policy foundation and the world solar energy congress in 2002, estimated that solar water heaters are installed on more than 1 million.
Welcome to Shanghai SME Mining and Construction Machinery Co., Ltd.Tel: +86-21-58386189, 58385857.",73,197
Indian economy,entrepreneurship in a modern networked indian economy,"entrepreneurship in a modern networked indian economy, 5th edition
- Популярнви книги
-.",74,192
Indian economy,human capital and the changing structure of the indian economy,"human capital and the changing structure of the indian economy
About
Location
The paper argues for the need for a new approach that would take account of this new reality and suggests an approach based on human capital theory. 1. The human resources development (HRD) programme of … It is also necessary to examine the human resource management practices of these enterprises. In the early stages of growth, a firm may hire a few employees to work in the firm on an informal basis. It was only after the British introduced the ""enlightening"" concept of education into India, that the idea of human development was conceived. India is the largest democracy in a globalising world where the role of market forces has been given more importance than ever before. However, it has also been argued that in order to improve productivity, the emphasis on labour should be shifted to human skills and capital rather than physical capital. Human capital is that which is directly or indirectly acquired through formal education and training as well as",75,191
Indian economy,"indian economic-policy reforms, bank mergers, and lawful proposals: the ex-ante and ex-post 'lookup'","indian economic-policy reforms, bank mergers, and lawful proposals: the ex-ante and ex-post 'lookup' and -test of the (July)
Pages:
References listed on IDEAS
Please report citation or reference errors to, or,.",76,195
Indian economy,india: economic development and social opportunity,"india: economic development and social opportunity: chapter i: the political, social, and economic environment -- chapter ii: a country with a billion dreams - part 1 (part 2)
chapter ii. a nation with billion dreamers part one
a nation of a “billion dreamer”
India has 300 million people living under ‘poverty line.’ 40% of the population is under the age of 25!
The median age is only 24! And it is predicted that India will have the largest population in the world by 2050.
That’s a lot of young people. That’ is a huge amount of energy, creativity, intelligence and ambition that is going to drive India’ s economy into the future. 100 years from now India may just be the next superpower!",77,182
Indian economy,indian economy today: changing contours,"indian economy today: changing contours of indian economy: 1. indian economic history. 2. the colonial economy.
independence, india became a republic, and the indian constitution, the largest legal document in the world, came into force on august 15, 1947. today, we live in a globalized economy where goods and people can move quickly across boundaries, but the economic development is not equally spread across.",78,181
Indian economy,yield spread as a lead indicator of real economic activity: an empirical exercise on the indian economy,"yield spread as a lead indicator of real economic activity: an empirical exercise on the indian economy,” (2013).
[9] See, for example, Gagnon et al. 2005.
2
References
Bergemann, D. et. al., 1982. The international debt position of non-oil developing countries, International Journal of Finance & Economics, Vol.1, pp.3-18. Available at SSRN:. com/abstract=1061690. Cline, W.E. and Phelan, S.J.,1998. Debt Sustainability Analysis and Policy for Low-Income Countries: A Primer, Center for Global Development. Devarajan,S.,2007. Macroeconomic Management in Developing Countries. World Bank Publications, Washington DC and Oxford. EIU,2011. Emerging Markets Economic Monitor, EMEA. IMF, 2010, World Economic Outlook, September 28, p.2, available at. org/external/",79,188
Indian economy,impact of gst on indian economy,"impact of gst on indian economy pdf
About
Portfolio
Contacts
This paper examines the impact of GST on the Indian economy, particularly on manufacturing, service, and construction sector, by estimating a dynamic stochastic general equilibrium (DSGE) model with the help of a Bayesian method. 3 Impact of Goods and Services Tax … 1.3.1. The paper aims to examine the short-term and long-run impact on Indian agriculture sector. In this article we are presenting the ""Economic Impact Of GST On Indian Economy"" and its benefits on economy in detail. However, the GST has had a major impact in the manufacturing sector of the economy and is likely to have a further impact as it spreads to services and consumption, too. This study aims at estimating the impacts of excise duty on different goods on GDP, industrial production, exports, import, prices, employment in India. As a result, GST will reduce tax evasion",80,188
Indian economy,recent growth experience of the indian economy: some comments,"recent growth experience of the indian economy: some comments on the 2013-2014 interim budget speech
India's economy is growing at a faster rate than China and is expected to grow even more rapidly in 2-3 years from now as the government continues its policy of economic liberalization in a big way. The growth is taking place in spite of a lot of challenges.
As per data from India Infoline, the growth rate for the last quarter of 1-4-13 was 6.9% and for 4.1% for Jan-Apr 3 -1 7. 13. Growth rate is likely to be more than 8% in the next quarter ending June. This is despite the fact that the economy has slowed down in recent months and that there is a growing political uncertainty. India' s growth in this period has been better as compared to other BRIC countries like Russia and Brazil. There are some concerns over the high fiscal deficit and the growing public debt but",81,198
Indian economy,rural out-migration and its economic implications on migrant households in india: a review,"rural out-migration and its economic implications on migrant households in india: a review.
2015-12-1 rural–urban migration, rural development, india, economic growth, agriculture, and rural transformation, 1960–2010 5 introduction. 2012-7-5 rural migration in bangladesh: the impact of the rural land policy in the 1990s and of remittances in 2008-9. Rural outm migration and development in africa: what are the causes, effects, policies and prospects. The impact on rural india of rural-urban and intra-rurban migrant workers: policy implications (2006) this paper is based on a recent study of.2018.",82,185
Indian economy,indian economy and society during world war one,"indian economy and society during world war one
About
Portfolio
Contacts
This is a collection of primary sources from around the world relating to the World Wars. 4. This is the story of the 1918 flu pandemic that killed over 20 million people and devastated societies worldwide. The First World War had a profound effect on Britain's economy, which suffered an economic depression. Indian soldiers at Gallipoli in … The war was not an event of ‘the past’: it had many lasting effects on the Indian subcontinent, and its aftermath had implications for the region for decades. In India, the war took on an additional dimension because it was an all–out war between the Central powers and the Entente powers, with the British empire playing a crucial role as the ally of one of them. World war 2 is one the greatest war of all time. It is an attempt by a number of historians to analyse the economic impact of war on Indian economy during the years of World wars. As",83,199
Indian economy,macroeconomic adjustments in a developing economy: a medium term model of outputs and prices in india,"macroeconomic adjustments in a developing economy: a medium term model of outputs and prices in india
Macroeconomic Adjustment in developing economies is a function of the structural, political, and institutional environment as well as macroeconomic policy and the external environment. The structural and political environment are not static, but they change over time. As such, the adjustment to a macroecological shock (an external shock) depends on the time period in which the shock occurred.
This study analyzes the effects of macro-economic shocks on macroeco- nomic variables and macro adjustments for the period 1950-1999 in India. This time frame was selected due to the availability of data. Macro variables were analyzed in the form of their deviations. These deviations were decomposed into its three components-real exchange rate, price level, GDP, in order to identify its source. A structural break model is employed to detect the turning points and to estimate the parameters. Real exchange rates, prices, real GDP and output, all have significant and",84,187
Indian economy,do international acquisitions by emerging-economy firms create shareholder value? the case of indian firms,"do international acquisitions by emerging-economy firms create shareholder value? the case of indian firms, 1995–2003
This study examines the effect of international acquisition of Indian companies by foreign companies on value creation for acquiring firms. The results show that acquisitions create value for foreign firms and are significantly more profitable. This paper also finds that the acquisition method has an impact on the value of the target: (1) cross-border takeovers are more effective than domestic mergers and acquisitions and ; () the use of equity as a payment medium in the transaction does not have any effect on shareholder wealth but is associated with a higher probability of a successful deal and higher profitability; and, finally, that a deal's success is not associated:1999.",85,182
Indian economy,the politics of economic restructuring in india: economic governance and state spatial rescaling,"the politics of economic restructuring in india: economic governance and state spatial rescaling in the era of neoliberalism - 2016 (Hardback)Gita Steiner-Khamsi
£60.00
Hardbacked Book Published: 26/07/2017
- In stock
Available for immediate download
Download this title immediately and start reading.
You won't see this message again. Click here to manage your subscriptions..
Publisher: Palgrave Macmillan
ISBN:
9783319496703",86,189
Indian economy,operationalising taylor-type rules for the indian economy: issues and some results (1992q3 2001q4),"operationalising taylor-type rules for the indian economy: issues and some results (1992q3 2001q4)
AbstractThis paper presents the results of an econometric study of the Taylor type rules in an emerging economy like India. The paper attempts to operationalize Taylor- type rule and to study some of its key characteristics for a country like: 193-207
Contact details of provider:
Web page:;
Related researchKeywords: t tayloreconomic growth:193.",87,195
Indian economy,the intermediate regime and intermediate classes revisited: a critical political economy of indian economic development from 1980 to hindutva,"the intermediate regime and intermediate classes revisited: a critical political economy of indian economic development from 1980 to hindutva: the politics and economics of a national movement (2005) [pdf] - google. hindu nationalists are in the process of constructing a hindujan in which a new hindus, a modern hindoosh, and a. a comparative study of hindustan and hindooism : with a sketch of the history and doctrines of ancient hindism by william wilson 1888. the “hindu” nation – and not the british or the congress or islam. in india, the hindhu religion has been described as a composite culture, in a process which was begun by the gandharan..
the history of islam is the second part of world history, covering the time period from the rise of islamic state, to the present day. this part is often seen as the most important, as it was in many ways the birth of western civilization. of all the major religions and cultures, islam and the is",88,200
Indian economy,the political economy of commerce: southern india 1500-1650,"the political economy of commerce: southern india 1500-1650
About
Map
Contacts
The Portuguese began to trade in this area and established a factory at Malacca in the Malay Peninsula. The most important commodity exported was pepper - a red, pungent spice that is produced from dried berries of the piper vine, which grows wild in many parts of Asia. In 1540, he sent a second expedition to establish trade contacts with southern India. A new era of trade with Europe was opened and the Indian Ocean became a focus of European trade and power in Asia and Africa. As a result of this change in policy, the Portuguese were able to expand their influence over a much wider area, and eventually became the dominant sea-faring power of Europe. It also meant an increase in trade opportunities for the Europeans. 1 The Portuguese established trading posts in India to gain access to spices, but it was only after the establishment of a direct maritime contact with the east that trade between Europe",89,190
Indian economy,the marginal rate of saving in the indian economy,"the marginal rate of saving in the indian economy
The Indian economy is in its nascent stages of economic development. The per capita GDP has increased from Rs. 8,000 in 1951 to Rs 50, 000/- in year 2000. In other words, its growth has been very fast in last 5 decades, but in real terms, it is not so much because of the population growth rate. India has an average growth of 2.8% per annum since 1942 to 1996.
During the last decade of last century, there were a number of macroeconomic problems like:
• Balance of payments problems. Due to the increasing capital flight and the rising trade deficit, the balance of payment problems became serious. As a result, India was forced to seek the assistance of IMF. This has a negative impact on the economic stability of a country. It is also a major cause of capital market volatility. To deal with the problem, in October",90,192
Indian economy,a decade after 1991: new challenges facing the indian economy,a decade after 1991: new challenges facing the indian economy.,91,193
Indian economy,role of startups on indian economy,"role of startups on indian economy
Startups: The Role of the Indian Economy. (2009) 'Emerging Indian Entrepreneurs – An Analysis of their Demographic, Firm and Market Characteristics'.
The Role Of Startups In Indian Econom
Role Of Small And Medium Enterprises In The Indian
Small And medium enterprises and their role in
Indian Economy and its Impact - 2015 : 1st Year
How startups are helping India’s economy grow?
Impact Analysis | Role In Development & Indian Ecomony
A report on impact analysis, role of indian startups in Indian economy.
Economic Impact Of Indian Start-ups.pdf
This research paper on economic impact of Indian startups. It is based on the impact on Indian GDP and employment. This is a research work based paper with a brief
.png)
What’S The Future Of India's Startup And Technology",92,183
Indian economy,"india's economic performance, policies and prospects","india's economic performance, policies and prospects.
India has been in the midst of a financial crisis for months and has struggled with a sharp drop in foreign investment and the rupee. The government has responded with policy measures aimed at curbing imports and increasing exports but the economy is still struggling. In this article I examine India’s growth prospects and its economic policies to see if it is time to buy India. I will compare it with China to determine how the country has fared and what lessons it has to offer. Finally I discuss the prospects for India'S future economic growth and how they compare with those of China. This should be a useful introduction for those who wish to invest in India and will help investors determine if India is an attractive market in these challenging times. Read the full article to make your own investment choices.",93,194
Indian economy,an analysis of tariff reductions in the trans-pacific partnership (tpp): implications for the indian economy,"an analysis of tariff reductions in the trans-pacific partnership (tpp): implications for the indian economy. an analysis. of, tariff, reductions, trans, pacific, partnership, # [PDF]? -... / 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 … ]",94,192
Indian economy,on prices and economic power: explaining recent changes in intersectoral relations in the indian economy,"on prices and economic power: explaining recent changes in intersectoral relations in the indian economy by rajkumar singh. 3 • a recent study of the effect of trade on the distribution of income has shown that the share of gdp generated by industry in india was 17 per cent in 1996 and 22. This paper examines the role of foreign direct investment (fdi) in economic development of india, it analyzes the factors responsible for india's attraction of fdi, and the.
- The importance and impact of economic growth to indian economic progress and prosperity cannot be over emphasized in this era of globalization.",95,190
Indian economy,government size and economic growth: an investigation of causality in india,"government size and economic growth: an investigation of causality in india 2001-2018
Abstract:
This study investigates the nexus between government size (measured as public expenditure and public debt-to-GDP) and Economic Growth (% GDP) for India between the period 1970-1971 to 2017-18. We have used panel cointegration technique to find long-term relationship between two variables. This study finds a positive long term relationship, which indicates there is a cointegrating relationship exist between Government Size Index and GDP for the study period. Our results imply that Government expenditure is an important component of the economy and it is positively associated with the economic development of a country in the sense that the expenditure helps the development process. The results of Granger-Causality tests also support the long run and short run causal relationships. In other words, the results suggest that an increase in expenditure by the government is the result of economic and development in a given year and",96,192
Indian economy,"carbon emissions, energy use, real gdp per capita and trade matrix in the indian economy-an ardl approach","carbon emissions, energy use, real gdp per capita and trade matrix in the indian economy-an ardl approach.
- Authors
Abstract
An attempt has been made here to examine the long term impact of carbon emissions on economic growth in developing countries using the cointegration methodology with vector error correction model to test the hypothesis on the short and long run relationships between energy consumption, carbon emission and economic performance. The empirical findings suggest that there exists a long –run relationship between CO2 emission (em) and real GDP / capita, and between the level of CO 2 emissions and energy consumed in India. Moreover, the results suggest the importance of trade in promoting economic development and growth, particularly for a developing economy like India that has a very high level trade to GDP ratio.",97,186
Indian economy,indian economic policy reforms and poverty: an assessment,"indian economic policy reforms and poverty: an assessment
About 40% of India’s population live in rural areas. The Indian economy is highly rural and agricultural oriented. Most rural households are engaged in nonfarm activities, especially agricultural laborers. There has been an ongoing process of migration of rural workers to towns and cities over several decades, but the share of the rural population in the total population has remained high.
The share in total exports of manufactured and value-added services in 2007-08 was 9%, up from 3.9% in fiscal 1999-00. This has increased with the global demand for Indian products. India has also become the second largest software exporter in terms of value after the United States. Indian companies have been increasingly winning contracts for large engineering, procurement and construction projects overseas. In 2013-14 the government has set a target of $100 billion in FDI. With the increase in demand of Indian exports, the",98,189
Indian economy,the work of waste: inside india's infraeconomy,"the work of waste: inside india's infraeconomy
the ‘work of trash’ is a term used to describe “the labor of sorting and processing the garbage that is discarded by the city, its industries, the military and its citizens. in the cities of bangalore and hyderabad, for example, this informal sector is comprised of hundreds of thousands of people who earn an average of Rs 100 (about $2) per day. these men and women labor in hazardous conditions, working long hours in cramped, unsanitary spaces where disease and violence are constant threats.” – […]
Advertisements",99,195
Indian economy,empirical identification of key sectors in the indian economy,"empirical identification of key sectors in the indian economy
About
Map
Contacts
It was also a very important factor behind the development of the Indian economy in 1980s. This study provides a broad overview of India’s economy, with special focus on the growth and development aspects. 2. The main purpose of this study is to identify the key factors of Indian Economy, which are responsible for the economic development. A. India has a mixed economy and has both public and private sectors and their relative contribution has been shown in Table no. Key sectors of economy 1. As per the data provided by IMF, India is the second most populous country in Asia and is also the seventh largest economy on our planet. However, this sector also contributes to the high levels of unemployment in some parts of … (a) Agriculture Sector: The agricultural sector contributes 17% in our GDP and employs more than 50% of our total workforce. Indian government has taken initiatives to attract",100,191
Indian economy,the impact of covid-19 in indian economyan empirical study,"the impact of covid-19 in indian economyan empirical study of the pandemic
The impact on economy is the study which shows the effect of a certain action on the economy of any country. It shows how the certain change of one economic activity affects the other one and the whole economic system of country or region. The impact is always in the form of positive or negativethere can be two types of effect: positive effect and negativedo not mix the effects. In the negative effect there is a rise or fall in any particular economic activities, but the impact shows that the same fall will also affect the entire economy negatively.
Introduction
Covid- 19 is caused by a coronavirus,which is known as SARS-COV 2. This disease has caused the death of 5 million people worldwide. India has been the most affected country in this world, with 1.2 million deaths in just ten month. We have to study and find out the economic effects of",101,187
Indian economy,impact of demonetisation on indian economy: a critical study,"impact of demonetisation on indian economy: a critical study - free download as pdf file (.pdf), text file
a study on effects of the demonitization and it's effects on the
india is the second largest gold producer in the world after south africa. 2.1 impact of gold prices on gold mining. in india the major producers are the... 3.4.3 impact on employment in (a) mining of metals & minerals, … 4
impact
the impact crusher range is ideal for shaping applications including making chips, sand, concrete manufacture, and glass recycling. the range includes both horizontal and vertical impact crushers. horizontal impact
gold mining in south sudan | gold production 2019 — knoema
south sudans production of 0.9t in december 2008, was worth $7.7m at average gold sales of usd 8.5/oz, according to the",102,189
Indian economy,"globalization and nationalism: the changing balance in india's economic policy, 1950-2000","globalization and nationalism: the changing balance in india's economic policy, 1950-2000
About the project
The project investigates the impact of globalisation on policy formulation in India and the role of the state vis-a-vis the global economy. It explores the ways in which India has sought to manage its growing relationship with the rest of world.
It will examine how Indian policymakers have sought ‘nationalist’ ways of responding to challenges posed by global economic integration. The research aims to analyse the policies and strategies adopted to protect domestic producers, and their impact on the development of India’s industries, agriculture, manufacturing and trade. In addition, it will investigate how India uses its role and voice within the international economic system to promote its interests. This includes, in particular, the question as to the extent to which economic globalism (or 'globalisation') has led to increased regional integration in South Asia or to greater economic fragmentation in global South.",103,191
Indian economy,the indian economy: poverty and development,"the indian economy: poverty and development
The Indian Economy: Poverty and Development.
This course will examine the nature of poverty in India and the development policies that have been formulated to eradicate it, both in the pre- and post-independence periods. We will begin the course with a discussion of the historical roots of India's development problem. The first week we will discuss the colonial economy, which created a deep and lasting legacy of inequities that persist in modern India. During the second week, we turn to the postcolonial state. This week will address the major political economy reforms initiated by Indira Gandhi in 1971 and 1991 in order to combat the legacy. In Week 3, the focus shifts to a consideration of contemporary debates on the role of globalization in exacerbating India’s economic and social problems (or, conversely, in providing an opportunity for economic growth and equity). We conclude the last week with the examination of development models and strategies that are currently in vogue in both the domestic",104,200
Indian economy,import intensity of exports: a case study of indian economy,"import intensity of exports: a case study of indian economy
Date2018-11-01
Author
Prasad, Suresh
MetadataShow full item record
Abstract
India is an open economy which is dependent on exports as the share of imports in its GDP is 12.5% and 16.2% in the current and future year respectively. India’s share in world trade has been continuously increasing and is now at the 10th place after overtaking UK and Germany. It is interesting to note that Indian exports were only 1% of the world exports in 2000 which increased to 2.3% at current prices in year 2015. In spite of this growth there has not been enough attention given to the exports. The main aim of any economy is to improve the standard of living of its people and exports help in achieving that goal by creating employment opportunities and providing foreign exchange which can be used for import of capital goods.",105,187
Indian economy,covid-19: a nightmare for the indian economy,"covid-19: a nightmare for the indian economy? – Part II
by Saurabh Kedia and Sambit Bhattacharya, Research Analysts, ICRA
India has witnessed a massive rise in the COVID-induced deaths in April and May which has been attributed to various factors including the second wave which affected the country in March and April, the lack of oxygen supply in various hospitals as well, among other factors.
However, as per the government’s estimates, India’ s death toll due to COVID stood at 2,59,000 as of 1st June as compared to 22,800 at the same period in 2020. However, there have been many reports of the deaths being under-reported. The actual death numbers are likely to be higher than the reported numbers which could lead to the real extent of impact of COVID on the economy and society.",106,194
Indian economy,volatility modeling of stocks from selected sectors of the indian economy using garch,"volatility modeling of stocks from selected sectors of the indian economy using garch and cox-ziliak.pdf 2015-09-02T06:51:00+00:30 volatility modeling indian sector stocks using co.zip
",107,193
Indian economy,portfolio capitalists and the political economy of early modern india,"portfolio capitalists and the political economy of early modern india
- the new science of management the management of scientific and technological research
, and
.",108,200
Indian economy,"indian economy, 1858-1914","indian economy, 1858-1914
Indian economy
- TITLE:
India (country, South...
British colonial rule...in India. The new rulers introduced the cash system of taxation in 1872, which led to a drastic reduction in the revenue of the Indian government. By 1830 the British rule had been established throughout most of India; the remainder of British India was conquered in two campaigns. During these wars, Britain had the help of an indigenous military force,...
...the British had also made use of a large body of European advisers. Their most important contribution to the economy was in introducing the modern cash-grain market, a system which enabled a more rapid expansion of agricultural production.
Impact of colonialism
The British government introduced a new currency—the rupee—and began to administer the entire region from a single centre at Bombay. They set up an Indian Civil Service to run the government and to implement British policy, thus providing a link between the...).",109,197
Indian economy,transport geography of india: commodity flows and the regional structure of the indian economy,"transport geography of india: commodity flows and the regional structure of the indian economy 2018
- 2:30PM
Location: 1110, New Media Center (NMC 1.102A)",110,189
Indian economy,applying the congruence model of organisational change in explaining the change in the indian economic policies,"applying the congruence model of organisational change in explaining the change in the indian economic policies (1991–96)
About this book
This book is a study in applying the Congruent Model of Organisational Change to the Indian economy, and particularly, in examining the changes in economic policy during 1990s and the factors behind these changes. This book examines the impact of the globalisation on India and its implications for policy making and implementation. It also examines how these policies were influenced by the domestic political factors and what impact these factors had on policies. Further, this study has also examined how the policies influenced the various interest groups, both the formal - trade unions and industry associations and informal – corporate sector. In the final chapter, a tentative conclusion is reached by analysing the policy changes of this period.",111,186
Indian economy,the stock market and the economy: the indian experience 1949-1981,"the stock market and the economy: the indian experience 1949-1981
S.K. Roy
Published
1986
by National Book Agency in New Delhi
.
Written in English
Edition Notes
Bibliography, p. 203-205. Price list p.. -. Get this from a library! The stock-market and its relationship to the Indian economy (1946-1976). [S K Roy] -- ""The stock markets have become an essential component of India's economy and have contributed significantly to India becoming an industrialised and developed country by the late s and early s.""..
This book has the best collection of the stories about the rise and fall of many big names in Indian Stock market like Harshad Mehta, Jatin Mehra, Ketan Paria, Ramakant Bajaj, Rakesh Jhunjhuna, Rajnish Kumar, Anil Kumar Goel etc. The",112,187
Indian economy,reintegrating india with the world economy,"reintegrating india with the world economy.
In this book, Dr. Swaminathan, a well-known economist and a former director of the Indian Planning Commission, presents an overview of Indian economic development and the country's role in the global economy in its present state. The author argues that the economic growth of developing countries depends not only on the domestic factors but also the role of global players. He examines India' s economic and political policies since the end of colonialism to show that India is a major player in shaping its global position.",113,193
Indian economy,a study on demonetisation and its impact on indian economy,"a study on demonetisation and its impact on indian economy
The impact of the decision by the Government of India to demonitise high-value currency notes in November 2016 on Indian economy has been the subject of extensive discussions and analyses in the Indian media and academic circles. While there has not yet been sufficient evidence to draw any firm conclusion, a few facts and trends, based on publicly available data, suggest that the economic impact so far has largely been negative. In particular, there appears to be a sharp decline in bank deposits, and this is likely to translate into further contraction in credit to the private sector. These developments are also affecting the overall economic growth and the fiscal deficit of both the central government as well as state governments. Further, the recent decline, which was sharper than anticipated, in exports has also adversely affected foreign exchange reserves. The impact is further compounded by a rise in global oil prices. This has led to an increase in overall",114,180
Indian economy,"16 the rural nonfarm sector in the indian economy: growth, challenges, and future direction","16 the rural nonfarm sector in the indian economy: growth, challenges, and future direction 2 the role of agriculture is declining in. 4 | agriculture and rural development in asia and the pacific agriculture accounts for about 20 percent of the region's gdp and 40 percent or more of its rural employment agriculture in east asiathere is a strong case for making agriculture. As a result of globalization, rural areas are no longer isolated or self-sufficient, as they were in in developing countries, agriculture employs more people and contributes more to the economy than industry (carlsson, 2001, p 17. Agriculture has become very important in most economies, but the sector has been in decline in many developing nations, where it accounts only for a third of g.
Agricultural land and water are the basic inputs for all agriculture - rural and urban – and for rural livelihood systems in both. The agricultural sector' is the production of food or crops for human use agriculture also involves the",115,191
Indian economy,a research paper on an impact of goods and service tax (gst) on indian economy,"a research paper on an impact of goods and service tax (gst) on indian economy
Budget ₹2000-4000 INR
The purpose of this research is to study the impact [login to view URL] goods service & tax on Indian economy.
16 freelancers are bidding on average ₱2689 for this job
I am a professional research writer and am very interested in your work. Kindly assign me your task. I will deliver quality work and in time. Thank you
i want 2 work with 1st priority Relevant Skills and Experience i can do this work within deadline Proposed Milestones ₨1500 - ₮1,000 /day",116,193
Indian economy,"international migration, remittances and its macroeconomic impact on indian economy","international migration, remittances and its macroeconomic impact on indian economy, foreign exchange reserves of india, the impact of indian remittance on economic growth.
International migration or international immigration is the migration of people across international borders or within international boundaries [1][2] (including migration between different administrative units such as counties, provinces, and municipalities), and can involve. In the united states, immigrants are more likely than natives to have a college degree and to be entrepreneurs “there are very good reasons for immigration reform to make america more competitive and more prosperous,” he added. International migration is a major economic, political, cultural and social phenomenon that has become one of the biggest challenges of our time the term international migration refers to movements of humans across the international border. The globalisation of trade has made the world a global village and has resulted in a significant movement of labour across borders to meet the increasing demand for goods and services. 2 introduction to migration policy in the 21 st",117,186
Indian economy,financial development and economic growth: evidence from indian economy,"financial development and economic growth: evidence from indian economy”
- 2005 - Ph. D. from University of Hyderabad
Subjects taught:
Corporate Finance
Finance & Accounting
Economics
Accounting
Research Interests: Accounting and Corporate finance, Accounting for Financial Instruments, Corporate Governance
Teaching experience: 14 years.
Awards/Fellowships: Research scholar, University Grants Commission, New Delhi (U.G.C.) 1994-95, 97-98; U.P.S.E.B. Scholarship 1978-79, U,P,S,C Scholarship for ‘A’ level 1981-82.",118,188
