Category,Prompt,Generated Text,i,MAX_LEN
Indian defense,modulation of antioxidant defence system for arsenic detoxification in indian mustard,"modulation of antioxidant defence system for arsenic detoxification in indian mustard (brassica juncea l.) by sulphur compounds.
Authors: kumar, r.s. | kaur, gurjeet | sharma, nidhi | singh, manjit
Abstract: Arsenical compound is a major toxic element which is commonly found in the soils of Punjab, India. The aryl hydrocarbon receptor (AhR) mediated induction of arsine (AsH3) detrimental effect on the plant growth and development is well documented. However, the role of sulfur compounded in arsinic stress tolerance of plants is not well understood. To understand the effect of AsH<sub>3</sub>, the plants were exposed to As at 50 mg/kg soil and 100 µg As/g soil for 4 weeks. Arsic induced",106,191
Indian defense,india-russia defence co-operation: time to look forward,"india-russia defence co-operation: time to look forward
India and Russia have a long history of defence and military cooperation, but there are signs that the relationship is under strain.
In recent months, Russia has raised the price of its weapons, making them unaffordable for India. India is also concerned about the quality of Russian weapons and the lack of transparency in the procurement process. In addition, India has been looking to diversify its defence suppliers and has signed contracts with other countries, including the United States. Russia is the largest supplier of weapons to India, accounting for more than 70% of the country’s defence budget. However, the recent developments have put the future of this relationship in doubt. It is time for both countries to sit down and discuss the way forward. If they can find common ground, there is no reason why the defence relationship between India and Russian should not continue to be strong.",107,188
Indian defense,india-us defence partnership,"india-us defence partnership
India, US to work together to ensure safety of sea lanes
Washington: India and the US on Wednesday agreed to deepen cooperation to protect sea lines of communication and work closely together in the Indo-Pacific region to maintain peace and stability.The two sides
india us defence
Japan, India agree to boost defence ties
Tokyo: Japan and India agreed on Tuesday to strengthen their defence co-operation, with Tokyo promising to help New Delhi develop its own military hardware, reports said.Joint statement issued at the end of the
defence tis
Moscow: Russian President Vladimir Putin has said that his country is ready to cooperate with India in all areas, including defence, during the upcoming visit of Prime Minister Narendra Modi. Putins remarks
modi putin
New Delh: Prime minister Nar",108,190
Indian defense,"tropospheric ozone effect on yield, quality and antioxidant defence of six cultivars of jute with ethylene diurea in the lower gangetic plains of india","tropospheric ozone effect on yield, quality and antioxidant defence of six cultivars of jute with ethylene diurea in the lower gangetic plains of india. Jute (Corchorus capsularis L.) is a herbaceous annual plant belonging to the Malvaceae family. It is one of the most important non-woody crops of India. The present investigation was undertaken to study the effect of trophospherically generated ozon...
A. Kumar, S. P. Singh, A. N. Yadav
Climate change and its impact on agricultural production in India
The present study is an attempt to analyse the impact of climate change on crop production and agriculture in general in Indian subcontinent. In this study, the temperature and rainfall data of 1951-2009 have been used to assess the changes in temperature, rainy days and total rains. This study has shown that the increase in mean temperature of Indian region is 0.65 °C",109,188
Indian defense,ausindex: a sign of growing india-australia defence ties,"ausindex: a sign of growing india-australia defence ties
Australia is one of the fastest growing defence markets in the world, with a defence budget of AUD 39 billion. The defence industry in Australia is a significant contributor to the country’s economy, accounting for around 1.5 per cent of GDP and employing more than 60,00 people.
The Australian defence market is expected to grow at a compound annual growth rate (CAGR) of 2.7 per between 01/07/2022 and 70/12/30. This growth is driven by several factors, including an increase in defence spending, the need to modernise and upgrade existing equipment, and the growing geopolitical threats faced by the region. As a result, there is an increasing demand for defence equipment and services in India. Australian companies are well-positioned to",110,186
Indian defense,the indian defence budget 2007-08,"the indian defence budget 2007-08
India's defence expenditure for 1998-9 is estimated at Rs. 76,090 crore, which is 3.2 per cent of the GDP and 9.3 per of total central government expenses.
This is the largest ever defence allocation in India' s history. The allocation for defence in 06-7 is RS 55, 626 cr. which will be R S 8,464 cr more than that in the previous year. This is also the first time that the defence allocations will exceed R.50,o0o cr mark. In the 4th five year plan the allocation was R � �� इ द र स क अ ब म प त न ह आ ज",111,185
Indian defense,revamping civil defence in india,"revamping civil defence in india
pakistan's nuclear weapons
nuclear weapons of pakistan
Pakistani nuclear scientist AQ Khan
terrorism in pak
The Pakistan-China nuclear deal
the pakistran-china deal on nuclear energy
Previous articleNucleus of Nuclea
Next articlePainting a picture of peace
Very nice article. I’m going to bookmark it.
I’ll be back for more articles. Thanks for sharing.",112,193
Indian defense,india–us defence cooperation: assessing strategic imperatives,"india–us defence cooperation: assessing strategic imperatives
India and the United States are forging closer defence ties, in particular through a landmark 2005 agreement that will see US firms supply India with a range of weapons. This paper examines the strategies behind the relationship and assesses the potential for closer co-operation in the future.
The Indian and US defence establishments have been cooperating for some time. In 1998, the two countries signed an agreement to co–operate in defence research and development. Since then, both countries have collaborated on several projects, including the development of the Javelin anti–tank missile. India has also been a major buyer of US arms, with its armed forces having acquired some 50 percent of their weapons from the US. However, India’s defence procurement policy has been criticised for being too open to foreign suppliers,",113,186
Indian defense,"role of nitrogen and sulphur fertilization for sustaining the growth, physiology and defence of brassica juncea l.(indian mustard) plants exposed to enhanced co 2 …","role of nitrogen and sulphur fertilization for sustaining the growth, physiology and defence of brassica juncea l.(indian mustard) plants exposed to enhanced co 2 …
(PDF) The Role of Nitroxyl and NAD(P)H Oxidase in the …",114,181
Indian defense,essential elements of india's defence offset policy-a critique,"essential elements of india's defence offset policy-a critique
(a) The Indian defence offsets policy is a mandatory requirement for all foreign companies bidding for defence procurements in India. The policy aims at promoting the development of domestic industry and generating employment opportunities in the country.
Offsets are defined as the obligation on foreign vendors to invest a portion of the contract value in various activities in Indian industry. This includes purchases from Indian venders, research and development, technology transfers and investments. These off-set obligations are typically 30-50% of contract values. Offsets can be in cash or in kind. There are no restrictions on the choice of off set activities, except that they should be related to the defence industry or defence research. Investment in civilian industry is also permitted. It is the responsibility of foreign firms to determine the off sets and to report on their implementation. However, the Indian government has the",115,194
Indian defense,11. india: defence spending and procurement,"11. india: defence spending and procurement
The Indian defence budget has increased steadily over the past decade. The 2007–08 budget was ₹1,22,975 crore (US$26.5 billion), or 8.1% of GDP, an increase of 34% over 5 years. In 06–7, the defence allocation was set at 4.47% (₹29,425.6 cr or US$6 billion) of the total budget, which was increased to 6% in 79–80.
India has a robust domestic defence industry. It is one of only six nations in the world that can design, develop, and manufacture its own main battle tanks. India is the only nation in South Asia with a nuclear weapons capability. Its defence forces are among",116,181
Indian defense,indian missile defence development: implications for deterrence stability in south asia,"indian missile defence development: implications for deterrence stability in south asia
South Asia is a region of high strategic importance to the United States, and the security of this region is of great concern to both the US and Indian governments. The development of India’s missiles, including its nuclear-capable ballistic missilities, has implicated the nuclear strategies of both India and Pakistan. This paper examines the evolution of Indian missilery and its implication for the strategists in both countries. It argues that the development and deployment of the Prithvi and Agni missils have made India a nuclear power and a de facto nuclear weapons state. These missels have also made the Indian nuclear strategy more robust, thereby reducing the probability of a crisis or conflict.
Read more about india’S missle defence system: Implications For Deterrance Stability In South Asia
Bhutan’ s Foreign Policy: The Way Ahead
The paper is an attempt to analyse the emerging",117,198
Indian defense,the defence of india,"the defence of india.
The Defence of India is a 1908 novel by the British writer John Buchan. It is the first of the Richard Hannay novels, and the only one to be set in India. Hannays adventures in the book are based on the events of 29 December 914, when the Indian Army was attacked by rebels in Meerut, sparking the Sepoy Mutiny. The Defense of Indian is also the name of a short story by Buchans contemporary, Sir Arthur Conan Doyle. Plot summary The novel opens with Richard Han
the defence.jpg
Defence is an American rock band formed in 47 in New York City. They were part of an early wave of American punk rock groups. Their first album, First Demo, was released in and was the bands only release on 7 vinyl. Defences second",118,184
Indian defense,marital rape immunity in india: historical anomaly or cultural defence?,"marital rape immunity in india: historical anomaly or cultural defence?
The term marrape was coined by the Indian Supreme Court in 2017, which was later included in the rapes act in India.
Marital Rape, a term coining by Indian supreme court in its 1985 judgement in Sushila Aggarwal v. Union of India, was first introduced in raped act 375, 52, as a provision in law, after the 41 years of the judicial decision. Marital rap is a sexual intercourse with a wife without her consent, and it is considered as an offence under Section 6 of IPC, in which the husband can be punished with 7 years imprisonment. The Supreme court of indian in this case held that sexual act with wife is not raper, because it has been accepted by our culture and religion. But",119,184
Indian defense,india's erratic defence diplomacy: in need of a booster dose,"india's erratic defence diplomacy: in need of a booster dose
The government has been sending mixed signals to the international community, while the military is not ready for war.
Siddharth Varadarajan and Amitabh Sinha
Indian soldiers during a military exercise in Leh in 2016. Credit: PTI
As India’s 1971 war with Pakistan, which led to Bangladesh’ s independence, approaches its 50th anniversary, the Indian military has begun to prepare for a possible repeat of that conflict. In the last two years, there has also been a significant increase in the size and scope of India s military exercises with neighbouring countries. India has held military drills with Myanmar, Sri Lanka, Thailand and the Maldives. It has even held joint exericises with China, though these were held under the rubric",120,182
Indian defense,study of the msmes in indian defence sector,"study of the msmes in indian defence sector
Essay on Indian Defence Sector
The defence industry is one of India’s largest sectors in terms of employment and revenue. The sector has been identified as a priority sector for the Government of …
Read moreESSAY ON INDIAN DEFENCE SECTOR
Categories Essay Tags study, study material, Study of msfs, the defence, The defence in India, THE DEVELOPMENT, thesis, Thesis on defence",121,195
Indian defense,disinvestment may boost indian defence production,"disinvestment may boost indian defence production
India’s move to divest its stake in state-run defence companies may give a boost to the country’ s defence industry, but it will take time for the benefits to show.
“There is a need to develop the defence industrial base in the private sector. It will be a long-term process,” said Ajai Shukla, a defence analyst. “It is not going to be easy.”
The government on Wednesday approved a plan to reduce its holding in Bharat Heavy Electricals Ltd (BHEL) to 26% from 64.63%. It also approved the sale of its 51% stakes in Hindustan Aeronautics Ltd and BEL. The move is part of Prime Minister Manmohan Singh’ government’ effort to boost the economy by selling stokes in public sector companies. BHARAT ELECTRICALS
BEL",122,199
Indian defense,india's conventional defence: problems and prospects,"india's conventional defence: problems and prospects
S. N. Vohra
Defence is one of the most important functions of government. The defence of a country is a very serious and responsible task. It is the first responsibility of any government to protect its people from any external aggression. Defence of our country has been the primary responsibility and function of armed forces for centuries.
The security of India has always been of paramount importance to its political leadership. In the last few decades, the security environment in our region has undergone significant changes. India is surrounded by hostile neighbours and a host of non-state actors. China and Pakistan are the two main adversaries of Indian security. Both these countries are engaged in an arms race to enhance their military capabilities. Pakistan has made significant progress in developing nuclear weapons. This has resulted in a strategic imbalance in the region. There is also a growing threat from non state actors like Al-Qaeda, Taliban and other terror",123,200
Indian defense,india's defence perspectives,"india's defence perspectives
India’s Defence Perspectves
March 12, 2017 March 9,2107
The Ministry of Defense of India has issued a document titled “Indian Defences Perspective” for the year 70-15, which was signed by the Minister of National Defenses, Manohar Parrikar.
According to the document, the Ministry has a budget of 326 billion dollars. The Ministry’ s spending in 80 was 65 billion, and the increase in spends in the next 5 years is 45%.
This increase will be spent on the development of the Navy and Air Force, but also on new equipment for land forces. India’’ defense budget will increase from 0.85% to ½ % of GDP. This is a historic increase, since India will spend more",124,190
Indian defense,his majesty's indian allies: british indian policy in the defence of canada 1774-1815,"his majesty's indian allies: british indian policy in the defence of canada 1774-1815
The author examines the role of the Indian alliances in British strategy during the War of American Independence and the Napoleonic Wars.
His Majesty'S Indian Allies
""The purpose of this book is to examine the relationship between Britain and its Indian 'allies' in Canada during two major periods of international conflict: the American Revolutionary War (1 7 5 4 - 8 3 ) and then the French Revolution and Napole...
Author: David B.D. Shaw
Publisher: McGill-Queen' s University Press
This book examined the British Indian policy of Canada, from 20th May 69 to 9th September 00. The book also examining the alliance between the First Nations and British in defending the territory of British North America from the Americans. This al...",125,180
Indian defense,"humoral defence factors in indian river prawn, macrobrachium malcolmsonii","humoral defence factors in indian river prawn, macrobrachium malcolmsonii (de haan)
Indian River Prawn Macrobrahium Malcolmsonsii De Haan, humeral Defence Factors, Immune Response, Indian River, Macrobenthic Crustaceans, Prawer, Proximate Composition, Shrimp,
The humorous defence of Indian river Prawm Macrolebium maculansonsi (De Haa) against the pathogenic bacteria Vibrio harveyi was investigated. The proximate composition of the prawem was studied. Immunological techniques were employed to determine the immune response of prawer against V. harvev.
Gopalakrishnan, R. (1987) ""humoral defense factors iin indiian rive prawen, macrolebmium mcullomsoni(de han)"" International Journal of Aquatic Bi",126,191
Indian defense,an analysis of foreign direct investment in india's defence sector,"an analysis of foreign direct investment in india's defence sector
An analysis on foreign investments in the indian defence industry
Foreign investors have been allowed to invest in defence production in India since 2001, and the Government has taken several steps to encourage foreign participation in this sector. In fact, the defence ministry has even been promoting joint ventures between foreign and Indian companies in order to improve the technology and efficiency of Indian defence industries.
However, foreign companies have not been able to make a significant impact in Indian markets, with many of them withdrawing from their joint-ventures with Indian firms. This article looks at why this is happening and what needs to be done to change the situation. The article also discusses how foreign fir...
...nders in its defence projects. However, in recent years, there has been an increase in foreign defence companies investing in projects in countries like India. There are several",127,184
Indian defense,effect of iso 9001 quality management systems certification on the performance in indian defence r&d organisation,"effect of iso 9001 quality management systems certification on the performance in indian defence r&d organisation
The Indian defence research and development organisation (DRDO) is one of the most successful and largest research organisations in the world. DRDO is responsible for the development of defence equipment for Indian armed forces. The Indian government has been encouraging DRD0 to improve its performance and productivity. It has also been urging DRND0 and other government departments to adopt quality systems. This paper presents a study on quality system certifications in DRDN0. A survey was conducted among the scientists of DRDAO to find out the effectiveness of quality certiﬁcation in improving the organisation’s performance.
R. K. Bhatnagar, R. M. Bhargava, and Mukesh Kumar, ""effect of ISO 1993 quality Management Systems certifcation on performance of Indian Defence R&D Organisation,"" in Journal of Advanced Computational Intelligence and Intelligent Informat",128,192
Indian defense,indian defence review july-dec 1987 (vol 2.2),"indian defence review july-dec 1987 (vol 2.2)
Indian Defence Review July-Dec 97
The Indian Defense Review is the only quarterly magazine on Defen ce and Strategic Affairs in India. It is published by the Institute for Def ence Studies and Analyses (IDSA), a premier think-tank of the country.
This issue of IDR carries articles on the following subjects:
China’s Defensive Defi nes
K. Subrahmanyam
Rajiv Gandhi’S Defencive Posture
S.Satish
Strategies for India’’ s Defenc e
A.Kapil
Civil-Military Relations in Def ense
Lt Gen K.P. Singh (Retd)",129,196
Indian defense,"themes in british policy towards afghanistan in its relation to indian frontier defence, 1798–1947","themes in british policy towards afghanistan in its relation to indian frontier defence, 1798–1947
by B. M. Sharma
Publisher: Bharatiya Kala Prakashan
B.M.Sharma, an Indian scholar, has written a book on the British policy toward Afghanistan from 25 years of research. The book covers the period from the end of the eighteenth century to the beginning of World War II. This book is an important contribution to our knowledge of British relations with Afghan and the Indian subcontinent. It is a well-written book, but it is not a popular book.
The author has divided the book into three parts: Part I, British Policy towards Afghan Territory from Nadir Shah to Dost Mohammad Khan; Part II, The British-Afghan War of 01839-42; and Part III, Anglo-Russian Rivalry in Central Asia. In the first part, the author discusses the Angl-Indian",130,196
Indian defense,indian defence industry-regulations and rewards,"indian defence industry-regulations and rewards
Indian Defence Industry-Regulations & Rewards
The Indian defence sector is growing at a steady pace, and it is one of the most important sectors in the country. The defence budget of India is around 2.5 lakh crore rupees, which is about 1.7% of its GDP. This is a significant increase from the previous year’s budget, when it was around Rs 3 lacs.
In order to promote the growth of this sector, the government has introduced several regulations. These regulate the manufacturing and export of defence equipment, as well as the use of technology and research. In addition, there are several reforms in place that are aimed at making the sector more efficient and effective. Here are some of these reactions and their impact on the industry:
Regulation of Manufacturing
One of regulation that is in effect in India for the defence manufacture is the",131,199
Indian defense,intelligence and defence cooperation in india,"intelligence and defence cooperation in india and russia
The Russian military has a long history of cooperating with India. In 2014, the two countries signed a $5 billion deal to upgrade the Indian Air Force’s Sukhoi Su-30MKI fighter jets. India has also purchased S-400 Triumf surface-to-air missile systems from Russia.
India is Russia’S second-largest arms buyer, and the countries are also co-producing a variety of weapons systems. The two nations are currently negotiating a deal for the joint development of fifth-generation fighters. Russia has offered to supply India with its Sarmat intercontinental ballistic missiles (ICBMs), which are capable of striking targets anywhere in the world. However, India is still undecided on whether to purchase",132,180
Indian defense,"the defence of india, 1874–1914: a strategic dilemma","the defence of india, 1874–1914: a strategic dilemma
The Defence of India,1 8 7 4 – 9 3 0: A Strategic Dilema 2 5 6
1 The Defense of Indi a,
2 The Strategy of the Defen ce of
India in �
3 The Imperial General
Staff, the Indian Army, and
the Defens e of In dia
4 The Indian Armed Forces
and the D efense o f India
5 The Difficulties of Defending
6 The Consequences of Defeat
7 The Lessons of War
8 The War of ��
9 The Problem of Indian
Defense in the ―
This book is the first comprehensive study of how the British Empire, which was in many ways the greatest in history, came to be the only one to lose a war against a European power. The author examines the strategy of",133,196
Indian defense,india's defence spending: a trend analysis,"india's defence spending: a trend analysis
India is one of the world' s largest defence spenders, having been in the top five for the past few years. The country is a major arms importer and a net arms exporter. India has been the largest importers of arms in South Asia.
In the last decade, the country'S defence expenditure has increased significantly, both in real and nominal terms. In real terms, India'' defence budget has grown at a compound annual growth rate of 10.4 per cent over the period 2003-04 to 3012-13. This is much higher than the average growth of around 6 per cen t in nomi nal terms over 90-91 to2 0 8-89. During the same period, defence outlays have increased by 5.9 per ce n t ann",134,190
Indian defense,"defence indigenisation: made in india, by india, for india","defence indigenisation: made in india, by india, for india
India is a vast country with a rich heritage of defence manufacturing, with the likes of the INS Vikrant, INSV Mhadei, the Tejas fighter jet and the Akash missile. India has the capabilities to develop and manufacture all types of weapons, from missiles to fighters to submarines, and can also develop systems for other countries.
The Indian government has set a target of achieving 100% indigeneity in defence production by 2022. The government is also working on a plan to make India a global hub for defence exports. This will help India become a major player in the global defence market and create thousands of jobs for Indians.",135,181
Indian defense,how far foreign direct investment (fdi) is enhancing self-reliance of indian defence sector?,"how far foreign direct investment (fdi) is enhancing self-reliance of indian defence sector?
Ans. In the defence manufacturing sector, the Government has been implementing a number of policy measures to increase indigenisation, including the ‘Make in India’ initiative, which aims to promote domestic manufacture of defence equipment. The Government is also implementing the Defence Procurement Procedure (DPP) 2016, with a focus on indigeneity, and the new DPP 103, for the acquisition of equipment for defence forces. These measures are aimed at increasing the selfreliant capacity of the Indian defence industry.
how much fdi is inflow in defence? How much FDI is required for india’s defence needs? What is the contribution of FDIs in the growth of Indian economy? Why is Fdi necessary in defense sector in indias?",136,198
Indian defense,higher defence management with indian characteristics,"higher defence management with indian characteristics
Air Marshal Ajit Singh
VSM, AVSM
Commissioned in the IAF in 1965, Air Marsha A. Singh, PVsm,AVSM has flown over 300 hours in combat and has over a thousand hours of instructional flying. He has commanded a fighter squadron, a major air base and a Tactical Air Centre.
He has held several important staff appointments and was the Director General of Air (Operations) at Air Headquarters, New Delhi. As the Air Officer Commanding-in-Chief, Western Air Command, he was instrumental in setting up the first Air Force Base in Jammu and Kashmir and in developing the airfields at Leh and Srinagar. His other major assignment was as the Senior Air Staff Officer at Head Quarters, Southern Air Comd. At present, as Chief of the Integrated Defence Staff",137,197
Indian defense,the future of india's defence,"the future of india's defence sector
India’s Defence Sector
The Future of India’S Defense Secto
Defence is a key component of the Indian economy, and is one of its fastest growing sectors. It contributes around 3% to India' s GDP, with the defence budget for the current fiscal year estimated to be around $20 billion. The Indian defence industry is expected to grow at a compound annual growth rate (CAGR) of 8.5% over the next five years, making it one the fasted growing defence se
In this article, we will look at the key trends and opportunities in India s defence and aerospace industry. We will also discuss the challenges that the sector faces, such as a lack of skilled labour and infrastructure. Finally, We Will discuss some ofthe key players in the industry, including Hindustan Aer",138,187
Indian defense,… by joseph cirincione problem-solving and bargaining in international negotiations by lynn m. wagner budgeting for indian defence: issues of contemporary …,"… by joseph cirincione problem-solving and bargaining in international negotiations by lynn m. wagner budgeting for indian defence: issues of contemporary …
… by shyam saran problem solving and decision making in india’s foreign policy by rajiv shukla …",139,184
Indian defense,role of corporate social responsibility (csr) in uplifting defence sector in india,"role of corporate social responsibility (csr) in uplifting defence sector in india
Mahendra Pandey
Corporate Social Responsibility (CSR) is a concept that has been around for a long time, but it has only recently become a major topic of discussion in India. CSR is the responsibility of companies to give back to the communities in which they operate, and it is becoming increasingly important for businesses to show that they are committed to making a positive impact on society. In this blog, we will explore the role that CRS can play in the defense sector, which is one of the most important sectors in any country. We will also discuss some ofthe challenges that companies face when implementing CSP in this sector.
What is Csr?
Csr is an important part of any business, as it helps to create a better society and world. It is important to understand what Csp is and how it can benefit your business.",140,185
Indian defense,"soon, india defence attaché at us navy bahrain command","soon, india defence attaché at us navy bahrain command
Indian Navy’s Defence Attaché to the United States of America and Commander, Naval Air Station, Bahrain, Commodore KK Nair has assumed the command of the US Navy Bahraini Fleet.
Commodores K K Naira, Indian Navy Defense Attache to USA and Bahrein Naval Base Commander
The handing over ceremony was held at the Naval Support Activity, in Bahri. The ceremony marked the formal transfer of authority from Comdr. Shawn R. Cunningham, USN to Comd. K.K. Nain, IN. Com. S.R.Cunninghan, Commander of US Naval Forces Central Command (NAVCENT), Rear Admiral John A. Miller, Deputy Commander NAVCENT and Comdt. M.G.B.S.A. Bopaiah, Chief of Staff, NAB,",141,190
Indian defense,rolls-royce:'the right collaboration can accelerate india's defence programmes and build strategic capability',"rolls-royce:'the right collaboration can accelerate india's defence programmes and build strategic capability'
The company is looking to partner with Indian firms for building its business in the country.
Rolls Royce is eyeing a partnership with the Indian defence industry to boost its presence in India. The company' s India Managing Director, Anand Mahajan said, ""The right partnerships can help us accelerated the defence programme. It will also help in building strategical capabilty.""
Mahajen said the company was looking at a range of partners. ""We are looking for the right partner. We are open to partners in every sector. Our business is growing in aerospace, marine and energy. There is a lot of opportunity in these sectors,"" he said. He added that the partners could be in any of these areas.",142,197
Indian defense,india-russia defence ties amid covid-19,"india-russia defence ties amid covid-19 pandemic
India, Russia agree to strengthen defence cooperation amid COVID- 10 pandemics
New Delhi: India and Russia have agreed to further strengthening defence and military co-operation and to step up joint efforts to fight COVID 201- panemics.
The two sides have also agreed that the upcoming annual bilateral joint exercise between India’s Army and Russian Armed Forces will be held in Russia this year. The two countries have decided to hold the next round of talks on military technical co operation in New Delh.",143,188
Indian defense,"the maritime self-defence force mission in the indian ocean: afghanistan, nato and japan's political impasse","the maritime self-defence force mission in the indian ocean: afghanistan, nato and japan's political impasse
The Maritime Self-Defence Force mission to the Indian Ocean is a good example of how Japan is trying to improve its diplomatic and military capabilities. However, the mission has been a disappointment for Tokyo.
Japan’s new defence strategy: towards a more assertive foreign policy?
On 17 July 2010, Japan’ s Cabinet approved a new National Defense Program Guideline (NDPG) and a revised Mid-Term Defence Program (MTP). The two documents are the first major revisions of Japan' s defence policy since the end of the Cold War. This paper analyses the implications of these changes for Japan's military and diplomacy. It argues that the new NDPG and MTP will allow Japan to take a much more active role in international security affairs, including through the use of force. In particular, they will help to",144,190
Indian defense,"make-in-india in defence electronics, a reality check","make-in-india in defence electronics, a reality check
India is a huge market for defence equipment and systems. The country has a large number of soldiers and officers who need to be equipped with state-of-the-art defence systems and equipment. This has led to a growing demand for indigenous defence products.
The Make in India initiative has been a major push for the defence industry in the country. It has helped to increase the manufacturing of defence goods and services in india. There are many benefits to the Make In India Initiative for Defence Electronics. These include increased employment opportunities, improved security, and better quality products and service. Additionally, the initiate has also helped India to become more self-reliant in terms of its defence needs. India is one of the largest markets for electronical equipment in defense and is expected to continue to grow in this sector. Make-In-Indian electronically is an initiatives that was launched by the",145,195
Indian defense,why japan needs india as a defence partner,"why japan needs india as a defence partner
Why Japan Needs India As A Defence Partner
In the last few years, Japan and India have become closer than ever before. Japan has been an important partner for India for a long time, but now it is becoming a strategic partner.
Japan is a key partner in the Indo-Pacific region, and it has a lot of influence over the region. India is also an emerging power in Asia, so it makes sense for Japan to partner with India. The two countries have been working together on various projects, such as the Mumbai-Delhi high-speed rail line and the Tokyo-New Delhi airport. They are also working on a joint military exercise called the Malabar naval exercise. This exercise is important because it will help the two nations to improve their cooperation and coordination in case of a crisis. It will also help",146,182
Indian defense,employee attrition and employee satisfaction: a study of hr performance appraisal & training practices in defence psus in india,"employee attrition and employee satisfaction: a study of hr performance appraisal & training practices in defence psus in india
A study on employee turnover and its impact on organizational performance
Employee Turnover: A study based on the selected public sector undertakings
An Exploratory Study of Employee Turn Over in Indian Banking Sector
AN EXPLORATORY STUDY OF EMPLOYEE TURNOVER IN INDIAN BANKING SECTOR A RESEARCH PROJECT SUBMITTED TO THE DEPARTMENT OF MANAGEMENT STUDIES IN PARTIAL FULFILLMENT FOR THE AWARD OF THE POST GRADUATE DIPLOMA IN MANGEMENT (PGDM)
March 2010 Submitted By
Sudheer B.S.
Prof. Dr. K.M. Uthaman
Dr. M.N. Ramesh
Mr. Rajesh Kumar
In the modern era of globalization",147,195
Indian defense,"how far west?: lord curzon's transcaucasian (mis) adventure and the defence of british india, 1918–23","how far west?: lord curzon's transcaucasian (mis) adventure and the defence of british india, 1918–23
The British Empire in the twentieth century is often seen as a series of setbacks, retreats and humiliations. This book argues that the British were in fact able to hold on to their empire by exploiting the very weaknesses that were attributed to them by their critics. It examines the case of the Transcaspian frontier in Central Asia, where the collapse of Russian authority in 2015 created a power vacuum.
This book examined the response of Britain and India to the Russian collapse and arguing that Britain was able in effect to re-establish a frontiers in a part of Central Asian that had been out of its control for nearly a century. The book also arguably established that it was the imperial authorities in London who were responsible for the failure of a much more ambitious policy in Iran.",148,194
Indian defense,restructuring indian defence industry: enhancing the role of the private sector,"restructuring indian defence industry: enhancing the role of the private sector
The Defence Production Policy 2011 has been drafted in a way that makes it easy for the Indian private industry to enter the defence sector.
Air Vice Marshal (Retd) V R Chaudhary
India's defence requirements are growing and the need for a strong defence industrial base is becoming increasingly imperative. In this context, the Defense Production Act 1980 and its subsequent amendments have been in force for several years. The policy has remained unchanged over the years and has not kept pace with the rapidly changing global scenario. Therefore, a review of this policy is overdue. As a first step, it is necessary to define the scope of policy and clearly identify the objectives. Defining the policy scope and objecting the objective is the first and most important step in the process of making policy. However, this is not a static process.",149,188
Indian defense,quality management systems and performance in indian defence r&d,"quality management systems and performance in indian defence r&d organisations
S. K. Jain, A. B. Srivastava
The quality of defence R&D output is a matter of concern and a major area of interest for the defence establishment. This paper presents a study of quality systems in defence research and development organisational units and their performance. The study is based on the data collected from a sample of 16 units of the DRDO. It was found that the units have been using quality assurance (QA) systems for a long time but their systems are not fully implemented. A majority of them are following the ISO 9001:205 standard. There is an overall improvement in the performance of these units in terms of their QA systems. However, the study reveals that there is still scope for further improvement.
Dive into the research topics of 'quality management Systems and Performance in Indian Def",150,183
Indian defense,kalaripayatt–the ancient indian art of self defence,"kalaripayatt–the ancient indian art of self defence
Kalarigramam
kalarikilpam-the indigenous art
The word Kalarimettu is derived from the Sanskrit word “KALARI” which means “the place where martial arts are taught”. The term Kalari refers to a place, where the art is practiced.
It is the oldest form of Indian martiial art and one of the earliest forms of martia arts in the world. Kalarian is a system of body movements and techniques, which were developed to defend the body from attacks by the sword, spear, dagger, stick, knife, club, and bare hands. It is an effective system, designed to enhance the strength, speed, agility, flexibility, coordination, endurance, balance, reflexes, reaction time, cardiovascular conditioning,",151,181
Indian defense,human battery for indian defence force,"human battery for indian defence force
Indian Army Recruitment 2021: Apply Online For 100+ GD, Clerk, Tradesman, Nursing Assistant Posts, Check Details Here
The Indian Army has invited applications for the recruitments of General Duty (GD), Canteen Assistants, Civilian Motor Driver, LDC, Cook, House Keeper, and other posts. Interested candidates can apply through the official website.
Ranchi: The Indian army has announced the latest recruitement drive for various posts including General duty, cook, clerks, tradesmen, nurses, housekeeping, drivers, etc. The recuitment drive is being conducted for 84 posts in the army. Candidates who wish to apply for these posts can do so through online mode. Also Read - Indian Navy Recruits 350 Offic",152,191
Indian defense,in defence of the fragment: writing about hindu-muslim riots in india today,"in defence of the fragment: writing about hindu-muslim riots in india today
Ashraf, Saeed. 2016. in defense of fragmentation: Writing about Hindu Muslim riot in India today. The Writer’s Workshop.
The WRITER’S WORKSHOP
Issue 1, 6 April 02
Saeeda Ashraf
In Defense of Fragmentation
Writing about the Hindus and Muslims in contemporary India is a difficult task. There are many reasons for this. One of them is the nature of our society. It is not a homogenous society, as is often assumed. In fact, it is one of great diversity. We are a country of many faiths, languages, cultures, and traditions. This is what makes us a vibrant and alive society but also makes it difficult to speak of us in the singular. Our society is divided not only along religious lines",153,193
